event_id,occurred_at,system_id,system_type,component,host,metric_name,metric_value,metric_unit,severity,reported_at
EVT-000000018,2026-01-21T06:38:08.2152230Z,SYS-0005,api,dispatcher,node-44,cpu_usage,88.36,%,ERROR,2026-01-21T06:38:16.2152230Z
EVT-000000019,2026-01-26T23:40:26.2152270Z,SYS-0273,db,ingest,node-10,mem_usage,6369,MB,INFO,2026-01-26T23:40:32.2152270Z
EVT-000000020,2026-01-25T03:07:23.2152300Z,SYS-0467,cache,dispatcher,node-07,latency_ms,290.1,ms,INFO,2026-01-25T03:07:39.2152300Z
EVT-000000021,2026-01-24T01:53:54.2152330Z,SYS-0279,db,auth,node-30,mem_usage,28702,MB,INFO,2026-01-24T01:54:04.2152330Z
EVT-000000022,2026-01-26T10:36:43.2152360Z,SYS-0482,worker,ingest,node-47,latency_ms,202.5,ms,INFO,2026-01-26T10:36:43.2152360Z
EVT-000000023,2026-01-26T07:39:09.2152390Z,SYS-0091,cache,ingest,node-20,queue_depth,2000,count,INFO,2026-01-26T07:39:36.2152390Z
EVT-000000024,2026-01-20T14:18:55.2152410Z,SYS-0482,cache,auth,node-17,queue_depth,3079,count,INFO,2026-01-20T14:19:19.2152410Z
EVT-000000025,2026-01-20T23:27:36.2152440Z,SYS-0374,worker,sync,node-26,latency_ms,380.7,ms,INFO,2026-01-20T23:27:55.2152440Z
EVT-000000026,2026-01-24T05:59:53.2152490Z,SYS-0095,worker,auth,node-41,queue_depth,409,count,INFO,2026-01-24T06:00:17.2152490Z
EVT-000000027,2026-01-20T09:49:11.2152520Z,SYS-0441,cache,dispatcher,node-47,mem_usage,29016,MB,INFO,2026-01-20T09:49:15.2152520Z
EVT-000000028,2026-01-21T13:14:08.2152550Z,SYS-0294,api,ingest,node-25,queue_depth,555,count,INFO,2026-01-21T13:14:18.2152550Z
EVT-000000029,2026-01-25T19:17:15.2152580Z,SYS-0261,db,auth,node-26,latency_ms,882.6,ms,WARN,2026-01-25T19:17:43.2152580Z
EVT-000000030,2026-01-25T07:10:23.2152630Z,SYS-0027,api,auth,node-16,cpu_usage,31.22,%,INFO,2026-01-25T07:10:49.2152630Z
EVT-000000031,2026-01-24T16:52:55.2152660Z,SYS-0236,worker,sync,node-38,queue_depth,4996,count,INFO,2026-01-24T16:53:20.2152660Z
EVT-000000032,2026-01-20T12:00:56.2152690Z,SYS-0156,api,dispatcher,node-30,queue_depth,1935,count,INFO,2026-01-20T12:00:58.2152690Z
EVT-000000033,2026-01-27T01:52:19.2152720Z,SYS-0236,cache,sync,node-46,latency_ms,1346,ms,ERROR,2026-01-27T01:52:27.2152720Z
EVT-000000034,2026-01-20T07:13:15.2152760Z,SYS-0291,api,dispatcher,node-21,queue_depth,3277,count,INFO,2026-01-20T07:13:23.2152760Z
EVT-000000035,2026-01-22T09:30:49.2152790Z,SYS-0471,cache,auth,node-17,queue_depth,212,count,INFO,2026-01-22T09:31:04.2152790Z
EVT-000000036,2026-01-24T22:33:47.2152820Z,SYS-0183,worker,auth,node-30,queue_depth,3027,count,INFO,2026-01-24T22:34:06.2152820Z
EVT-000000037,2026-01-27T04:32:04.2152850Z,SYS-0050,api,dispatcher,node-15,latency_ms,537,ms,INFO,2026-01-27T04:32:21.2152850Z
EVT-000000038,2026-01-25T22:21:55.2152870Z,SYS-0176,api,auth,node-32,cpu_usage,90.03,%,ERROR,2026-01-25T22:22:14.2152870Z
EVT-000000039,2026-01-24T05:52:04.2152900Z,SYS-0100,db,ingest,node-43,mem_usage,20202,MB,INFO,2026-01-24T05:52:16.2152900Z
EVT-000000040,2026-01-22T14:39:30.2152920Z,SYS-0098,cache,ingest,node-27,queue_depth,2056,count,INFO,2026-01-22T14:39:59.2152920Z
EVT-000000041,2026-01-24T23:20:35.2152950Z,SYS-0349,api,sync,node-27,latency_ms,1050.7,ms,WARN,2026-01-24T23:20:52.2152950Z
EVT-000000042,2026-01-24T07:12:13.2152970Z,SYS-0376,worker,dispatcher,node-25,latency_ms,72,ms,INFO,2026-01-24T07:12:25.2152970Z
EVT-000000043,2026-01-25T00:44:15.2153020Z,SYS-0082,db,sync,node-01,latency_ms,701.9,ms,INFO,2026-01-25T00:44:29.2153020Z
EVT-000000044,2026-01-20T20:14:18.2153050Z,SYS-0358,worker,auth,node-10,latency_ms,704.7,ms,INFO,2026-01-20T20:14:46.2153050Z
EVT-000000045,2026-01-21T07:03:02.2153070Z,SYS-0251,api,dispatcher,node-44,queue_depth,3199,count,INFO,2026-01-21T07:03:17.2153070Z
EVT-000000046,2026-01-23T05:02:07.2153100Z,SYS-0163,api,auth,node-45,queue_depth,4597,count,INFO,2026-01-23T05:02:11.2153100Z
EVT-000000047,2026-01-27T00:59:44.2153130Z,SYS-0189,api,sync,node-06,cpu_usage,63.76,%,INFO,2026-01-27T00:59:51.2153130Z
EVT-000000048,2026-01-21T15:31:54.2153150Z,SYS-0459,cache,dispatcher,node-20,queue_depth,644,count,INFO,2026-01-21T15:32:02.2153150Z
EVT-000000049,2026-01-21T16:28:31.2153180Z,SYS-0273,api,auth,node-32,cpu_usage,52.74,%,INFO,2026-01-21T16:28:46.2153180Z
EVT-000000050,2026-01-21T04:22:41.2153210Z,SYS-0360,cache,ingest,node-44,mem_usage,13448,MB,INFO,2026-01-21T04:23:04.2153210Z
EVT-000000051,2026-01-20T15:38:19.2153230Z,SYS-0423,cache,dispatcher,node-33,cpu_usage,76.79,%,WARN,2026-01-20T15:38:44.2153230Z
EVT-000000052,2026-01-20T20:18:10.2153270Z,SYS-0094,db,dispatcher,node-40,latency_ms,675.8,ms,INFO,2026-01-20T20:18:15.2153270Z
EVT-000000053,2026-01-26T18:35:10.2153300Z,SYS-0136,cache,sync,node-29,latency_ms,1387.1,ms,ERROR,2026-01-26T18:35:35.2153300Z
EVT-000000054,2026-01-21T00:16:10.2153330Z,SYS-0174,cache,sync,node-06,latency_ms,207.8,ms,INFO,2026-01-21T00:16:25.2153330Z
EVT-000000055,2026-01-25T19:10:33.2153350Z,SYS-0485,api,ingest,node-33,mem_usage,4660,MB,INFO,2026-01-25T19:10:55.2153350Z
EVT-000000056,2026-01-22T05:24:02.2153380Z,SYS-0058,api,sync,node-19,queue_depth,4902,count,INFO,2026-01-22T05:24:10.2153380Z
EVT-000000057,2026-01-21T01:21:22.2153400Z,SYS-0498,worker,ingest,node-27,cpu_usage,30.51,%,INFO,2026-01-21T01:21:49.2153400Z
EVT-000000058,2026-01-21T02:06:34.2153430Z,SYS-0441,cache,sync,node-12,mem_usage,27095,MB,INFO,2026-01-21T02:06:35.2153430Z
EVT-000000059,2026-01-21T01:07:31.2153450Z,SYS-0415,worker,dispatcher,node-39,latency_ms,385.1,ms,INFO,2026-01-21T01:07:35.2153450Z
EVT-000000060,2026-01-25T05:08:47.2153500Z,SYS-0311,db,sync,node-38,mem_usage,22194,MB,INFO,2026-01-25T05:08:58.2153500Z
EVT-000000061,2026-01-23T21:56:13.2153520Z,SYS-0071,api,auth,node-25,queue_depth,1757,count,INFO,2026-01-23T21:56:33.2153520Z
EVT-000000062,2026-01-24T19:47:01.2153550Z,SYS-0077,db,dispatcher,node-18,latency_ms,1450.1,ms,ERROR,2026-01-24T19:47:09.2153550Z
EVT-000000063,2026-01-24T11:45:34.2153580Z,SYS-0141,worker,ingest,node-06,cpu_usage,88.37,%,ERROR,2026-01-24T11:45:56.2153580Z
EVT-000000064,2026-01-23T21:10:25.2153600Z,SYS-0302,worker,dispatcher,node-22,latency_ms,177.2,ms,INFO,2026-01-23T21:10:31.2153600Z
EVT-000000065,2026-01-23T09:36:46.2153620Z,SYS-0341,cache,auth,node-15,queue_depth,1890,count,INFO,2026-01-23T09:37:00.2153620Z
EVT-000000066,2026-01-24T21:44:40.2153640Z,SYS-0493,api,ingest,node-13,mem_usage,17307,MB,INFO,2026-01-24T21:44:59.2153640Z
EVT-000000067,2026-01-25T14:54:35.2153650Z,SYS-0138,api,sync,node-03,cpu_usage,20.53,%,INFO,2026-01-25T14:54:41.2153650Z
EVT-000000068,2026-01-21T03:56:35.2153670Z,SYS-0364,worker,dispatcher,node-02,mem_usage,1740,MB,INFO,2026-01-21T03:56:36.2153670Z
EVT-000000069,2026-01-23T05:58:08.2153690Z,SYS-0078,db,ingest,node-43,latency_ms,75.7,ms,INFO,2026-01-23T05:58:35.2153690Z
EVT-000000070,2026-01-25T07:23:42.2153710Z,SYS-0434,api,auth,node-49,mem_usage,4467,MB,INFO,2026-01-25T07:23:44.2153710Z
EVT-000000071,2026-01-26T15:10:05.2153730Z,SYS-0076,api,auth,node-32,queue_depth,2143,count,INFO,2026-01-26T15:10:20.2153730Z
EVT-000000072,2026-01-26T22:38:18.2153760Z,SYS-0362,cache,ingest,node-18,mem_usage,16723,MB,INFO,2026-01-26T22:38:46.2153760Z
EVT-000000073,2026-01-21T14:12:49.2153770Z,SYS-0146,db,auth,node-45,latency_ms,700.6,ms,INFO,2026-01-21T14:12:55.2153770Z
EVT-000000074,2026-01-20T18:35:08.2153790Z,SYS-0306,db,auth,node-03,cpu_usage,26.15,%,INFO,2026-01-20T18:35:26.2153790Z
EVT-000000075,2026-01-24T06:51:34.2153810Z,SYS-0048,cache,dispatcher,node-10,latency_ms,328.7,ms,INFO,2026-01-24T06:51:55.2153810Z
EVT-000000076,2026-01-24T06:48:54.2153830Z,SYS-0246,api,auth,node-48,mem_usage,7142,MB,INFO,2026-01-24T06:49:04.2153830Z
EVT-000000077,2026-01-25T14:48:34.2153850Z,SYS-0021,api,ingest,node-35,cpu_usage,37.87,%,INFO,2026-01-25T14:48:54.2153850Z
EVT-000000078,2026-01-23T23:09:43.2153880Z,SYS-0225,cache,auth,node-03,mem_usage,1565,MB,INFO,2026-01-23T23:09:57.2153880Z
EVT-000000079,2026-01-26T17:58:10.2153890Z,SYS-0484,cache,sync,node-34,queue_depth,4216,count,INFO,2026-01-26T17:58:12.2153890Z
EVT-000000080,2026-01-21T21:47:50.2153910Z,SYS-0086,worker,sync,node-34,mem_usage,26880,MB,INFO,2026-01-21T21:48:02.2153910Z
EVT-000000081,2026-01-23T01:46:19.2153930Z,SYS-0083,cache,auth,node-43,queue_depth,1035,count,INFO,2026-01-23T01:46:40.2153930Z
EVT-000000082,2026-01-23T21:07:30.2153950Z,SYS-0294,api,ingest,node-48,cpu_usage,38.28,%,INFO,2026-01-23T21:07:43.2153950Z
EVT-000000083,2026-01-22T00:32:03.2153970Z,SYS-0351,db,auth,node-26,latency_ms,1121,ms,WARN,2026-01-22T00:32:08.2153970Z
EVT-000000084,2026-01-24T13:58:42.2153980Z,SYS-0058,db,ingest,node-31,latency_ms,811.5,ms,WARN,2026-01-24T13:59:00.2153980Z
EVT-000000085,2026-01-20T12:48:14.2154000Z,SYS-0085,db,dispatcher,node-22,cpu_usage,58.18,%,INFO,2026-01-20T12:48:36.2154000Z
EVT-000000086,2026-01-20T20:42:58.2154030Z,SYS-0188,db,auth,node-21,cpu_usage,14.3,%,INFO,2026-01-20T20:43:22.2154030Z
EVT-000000087,2026-01-23T23:46:27.2154050Z,SYS-0455,cache,dispatcher,node-33,latency_ms,373.4,ms,INFO,2026-01-23T23:46:39.2154050Z
EVT-000000088,2026-01-21T17:50:47.2154070Z,SYS-0039,cache,dispatcher,node-45,queue_depth,4781,count,INFO,2026-01-21T17:50:48.2154070Z
EVT-000000089,2026-01-24T04:10:42.2154090Z,SYS-0411,api,dispatcher,node-27,mem_usage,1691,MB,INFO,2026-01-24T04:10:45.2154090Z
EVT-000000090,2026-01-26T12:10:55.2154110Z,SYS-0352,api,auth,node-21,queue_depth,1551,count,INFO,2026-01-26T12:10:55.2154110Z
EVT-000000091,2026-01-21T12:44:27.2154120Z,SYS-0358,db,ingest,node-49,queue_depth,3549,count,INFO,2026-01-21T12:44:54.2154120Z
EVT-000000092,2026-01-26T13:11:29.2154140Z,SYS-0088,worker,sync,node-11,latency_ms,59.9,ms,INFO,2026-01-26T13:11:41.2154140Z
EVT-000000093,2026-01-25T00:14:03.2154160Z,SYS-0376,api,ingest,node-49,mem_usage,12129,MB,INFO,2026-01-25T00:14:29.2154160Z
EVT-000000094,2026-01-21T18:53:37.2154180Z,SYS-0263,cache,dispatcher,node-28,cpu_usage,8.72,%,INFO,2026-01-21T18:53:59.2154180Z
EVT-000000095,2026-01-23T15:17:03.2154210Z,SYS-0356,db,auth,node-46,cpu_usage,75.4,%,WARN,2026-01-23T15:17:06.2154210Z
EVT-000000096,2026-01-25T06:20:14.2154220Z,SYS-0156,cache,sync,node-02,queue_depth,1068,count,INFO,2026-01-25T06:20:34.2154220Z
EVT-000000097,2026-01-22T07:09:39.2154240Z,SYS-0078,db,ingest,node-31,queue_depth,587,count,INFO,2026-01-22T07:09:49.2154240Z
EVT-000000098,2026-01-21T10:38:16.2154260Z,SYS-0213,cache,sync,node-33,queue_depth,1202,count,INFO,2026-01-21T10:38:20.2154260Z
EVT-000000099,2026-01-25T21:35:14.2154280Z,SYS-0342,db,ingest,node-05,latency_ms,249.3,ms,INFO,2026-01-25T21:35:43.2154280Z
EVT-000000100,2026-01-25T19:46:46.2154290Z,SYS-0264,worker,ingest,node-22,latency_ms,425.1,ms,INFO,2026-01-25T19:46:55.2154290Z
EVT-000000101,2026-01-26T17:53:13.2154310Z,SYS-0302,worker,sync,node-19,mem_usage,5461,MB,INFO,2026-01-26T17:53:30.2154310Z
EVT-000000102,2026-01-24T16:00:35.2154330Z,SYS-0024,cache,ingest,node-19,mem_usage,27481,MB,INFO,2026-01-24T16:00:37.2154330Z
EVT-000000103,2026-01-21T07:29:22.2154350Z,SYS-0023,api,sync,node-05,queue_depth,932,count,INFO,2026-01-21T07:29:51.2154350Z
EVT-000000104,2026-01-24T17:13:08.2154380Z,SYS-0268,db,auth,node-11,mem_usage,8631,MB,INFO,2026-01-24T17:13:12.2154380Z
EVT-000000105,2026-01-21T21:18:45.2154390Z,SYS-0328,api,auth,node-23,latency_ms,663.7,ms,INFO,2026-01-21T21:19:00.2154390Z
EVT-000000106,2026-01-22T13:53:17.2154410Z,SYS-0265,cache,auth,node-48,queue_depth,4002,count,INFO,2026-01-22T13:53:37.2154410Z
EVT-000000107,2026-01-22T23:17:25.2154430Z,SYS-0068,db,sync,node-38,latency_ms,177.1,ms,INFO,2026-01-22T23:17:37.2154430Z
EVT-000000108,2026-01-26T04:02:40.2154450Z,SYS-0226,worker,dispatcher,node-34,cpu_usage,82.25,%,WARN,2026-01-26T04:03:03.2154450Z
EVT-000000109,2026-01-25T12:00:16.2154460Z,SYS-0250,worker,ingest,node-08,latency_ms,1361.9,ms,ERROR,2026-01-25T12:00:34.2154460Z
EVT-000000110,2026-01-24T18:47:01.2154480Z,SYS-0237,cache,ingest,node-39,cpu_usage,82.66,%,WARN,2026-01-24T18:47:23.2154480Z
EVT-000000111,2026-01-25T15:03:31.2154500Z,SYS-0018,worker,auth,node-42,latency_ms,889.9,ms,WARN,2026-01-25T15:03:47.2154500Z
EVT-000000112,2026-01-23T22:44:39.2154530Z,SYS-0280,db,auth,node-21,queue_depth,381,count,INFO,2026-01-23T22:44:59.2154530Z
EVT-000000113,2026-01-20T20:55:11.2154540Z,SYS-0384,worker,sync,node-15,cpu_usage,50.96,%,INFO,2026-01-20T20:55:18.2154540Z
EVT-000000114,2026-01-25T06:38:25.2154560Z,SYS-0180,cache,sync,node-05,queue_depth,4046,count,INFO,2026-01-25T06:38:42.2154560Z
EVT-000000115,2026-01-20T14:44:29.2154580Z,SYS-0037,api,ingest,node-33,latency_ms,460.5,ms,INFO,2026-01-20T14:44:56.2154580Z
EVT-000000116,2026-01-27T00:31:42.2154600Z,SYS-0069,api,ingest,node-07,latency_ms,1257,ms,ERROR,2026-01-27T00:31:53.2154600Z
EVT-000000117,2026-01-22T13:14:07.2154610Z,SYS-0181,cache,auth,node-44,mem_usage,2217,MB,INFO,2026-01-22T13:14:22.2154610Z
EVT-000000118,2026-01-20T06:56:04.2154630Z,SYS-0252,cache,sync,node-03,mem_usage,4508,MB,INFO,2026-01-20T06:56:26.2154630Z
EVT-000000119,2026-01-21T00:26:35.2154650Z,SYS-0186,worker,sync,node-23,mem_usage,26304,MB,INFO,2026-01-21T00:26:48.2154650Z
EVT-000000120,2026-01-24T19:00:57.2154670Z,SYS-0156,db,auth,node-44,latency_ms,1159.5,ms,WARN,2026-01-24T19:01:12.2154670Z
EVT-000000121,2026-01-25T18:30:18.2154700Z,SYS-0385,cache,ingest,node-33,latency_ms,581.4,ms,INFO,2026-01-25T18:30:18.2154700Z
EVT-000000122,2026-01-22T20:32:17.2154710Z,SYS-0228,api,auth,node-47,latency_ms,1329.9,ms,ERROR,2026-01-22T20:32:17.2154710Z
EVT-000000123,2026-01-20T10:22:05.2154730Z,SYS-0101,cache,dispatcher,node-23,mem_usage,18387,MB,INFO,2026-01-20T10:22:21.2154730Z
EVT-000000124,2026-01-22T23:04:01.2154750Z,SYS-0002,db,ingest,node-41,latency_ms,1180.8,ms,WARN,2026-01-22T23:04:23.2154750Z
EVT-000000125,2026-01-20T10:12:46.2154770Z,SYS-0247,cache,sync,node-20,mem_usage,10582,MB,INFO,2026-01-20T10:13:15.2154770Z
EVT-000000126,2026-01-22T14:54:26.2154790Z,SYS-0110,worker,auth,node-16,queue_depth,4643,count,INFO,2026-01-22T14:54:38.2154790Z
EVT-000000127,2026-01-26T22:54:10.2154800Z,SYS-0474,api,ingest,node-04,cpu_usage,83.64,%,WARN,2026-01-26T22:54:16.2154800Z
EVT-000000128,2026-01-26T08:23:17.2154820Z,SYS-0467,api,ingest,node-11,latency_ms,589.3,ms,INFO,2026-01-26T08:23:37.2154820Z
EVT-000000129,2026-01-22T19:45:04.2154840Z,SYS-0259,worker,sync,node-42,queue_depth,1127,count,INFO,2026-01-22T19:45:30.2154840Z
EVT-000000130,2026-01-20T20:47:56.2154870Z,SYS-0438,cache,sync,node-09,queue_depth,3280,count,INFO,2026-01-20T20:47:58.2154870Z
EVT-000000131,2026-01-22T00:51:30.2154880Z,SYS-0454,api,dispatcher,node-38,cpu_usage,52.28,%,INFO,2026-01-22T00:51:48.2154880Z
EVT-000000132,2026-01-25T20:35:12.2154900Z,SYS-0463,api,sync,node-11,queue_depth,3727,count,INFO,2026-01-25T20:35:36.2154900Z
EVT-000000133,2026-01-21T07:03:24.2154920Z,SYS-0099,worker,dispatcher,node-12,mem_usage,26092,MB,INFO,2026-01-21T07:03:45.2154920Z
EVT-000000134,2026-01-22T13:28:16.2154940Z,SYS-0260,cache,auth,node-11,queue_depth,4295,count,INFO,2026-01-22T13:28:24.2154940Z
EVT-000000135,2026-01-23T04:00:17.2154960Z,SYS-0140,db,sync,node-32,queue_depth,1822,count,INFO,2026-01-23T04:00:46.2154960Z
EVT-000000136,2026-01-25T12:06:42.2154970Z,SYS-0341,cache,dispatcher,node-25,latency_ms,638.5,ms,INFO,2026-01-25T12:06:45.2154970Z
EVT-000000137,2026-01-22T22:47:22.2154990Z,SYS-0293,worker,dispatcher,node-11,latency_ms,1014.8,ms,WARN,2026-01-22T22:47:25.2154990Z
EVT-000000138,2026-01-20T05:33:24.2155020Z,SYS-0155,api,auth,node-15,mem_usage,16942,MB,INFO,2026-01-20T05:33:25.2155020Z
EVT-000000139,2026-01-24T23:27:56.2155040Z,SYS-0211,api,dispatcher,node-03,mem_usage,17905,MB,INFO,2026-01-24T23:28:21.2155040Z
EVT-000000140,2026-01-20T11:36:28.2155060Z,SYS-0381,cache,ingest,node-31,latency_ms,515.9,ms,INFO,2026-01-20T11:36:30.2155060Z
EVT-000000141,2026-01-24T07:08:55.2155070Z,SYS-0277,api,ingest,node-11,latency_ms,685.5,ms,INFO,2026-01-24T07:09:13.2155070Z
EVT-000000142,2026-01-22T12:01:46.2155090Z,SYS-0495,api,sync,node-19,cpu_usage,29.35,%,INFO,2026-01-22T12:01:51.2155090Z
EVT-000000143,2026-01-22T07:30:14.2155110Z,SYS-0425,cache,auth,node-29,mem_usage,6641,MB,INFO,2026-01-22T07:30:15.2155110Z
EVT-000000144,2026-01-25T12:45:43.2155130Z,SYS-0051,api,sync,node-03,cpu_usage,93.37,%,ERROR,2026-01-25T12:46:12.2155130Z
EVT-000000145,2026-01-25T21:44:38.2155150Z,SYS-0095,api,dispatcher,node-12,latency_ms,1191.8,ms,WARN,2026-01-25T21:45:07.2155150Z
EVT-000000146,2026-01-22T05:54:47.2155170Z,SYS-0387,worker,auth,node-12,cpu_usage,90.32,%,ERROR,2026-01-22T05:55:01.2155170Z
EVT-000000147,2026-01-22T22:35:36.2155190Z,SYS-0067,worker,dispatcher,node-01,mem_usage,12719,MB,INFO,2026-01-22T22:35:46.2155190Z
EVT-000000148,2026-01-23T18:01:05.2155210Z,SYS-0190,db,auth,node-37,cpu_usage,36.9,%,INFO,2026-01-23T18:01:05.2155210Z
EVT-000000149,2026-01-25T03:41:27.2155230Z,SYS-0485,worker,auth,node-49,queue_depth,2129,count,INFO,2026-01-25T03:41:28.2155230Z
EVT-000000150,2026-01-21T07:57:00.2155250Z,SYS-0340,api,dispatcher,node-09,cpu_usage,47.41,%,INFO,2026-01-21T07:57:04.2155250Z
EVT-000000151,2026-01-22T03:51:20.2155260Z,SYS-0219,cache,dispatcher,node-36,cpu_usage,25.62,%,INFO,2026-01-22T03:51:44.2155260Z
EVT-000000152,2026-01-20T09:37:58.2155280Z,SYS-0266,worker,dispatcher,node-14,queue_depth,2227,count,INFO,2026-01-20T09:38:10.2155280Z
EVT-000000153,2026-01-20T09:28:14.2155300Z,SYS-0414,api,sync,node-42,latency_ms,1087.6,ms,WARN,2026-01-20T09:28:35.2155300Z
EVT-000000154,2026-01-25T13:53:13.2155320Z,SYS-0048,db,sync,node-07,queue_depth,2171,count,INFO,2026-01-25T13:53:40.2155320Z
EVT-000000155,2026-01-21T14:01:11.2155340Z,SYS-0379,cache,sync,node-02,mem_usage,24871,MB,INFO,2026-01-21T14:01:33.2155340Z
EVT-000000156,2026-01-24T12:59:07.2155360Z,SYS-0325,worker,sync,node-07,queue_depth,53,count,INFO,2026-01-24T12:59:13.2155360Z
EVT-000000157,2026-01-24T12:09:31.2155380Z,SYS-0073,worker,sync,node-04,cpu_usage,94.98,%,ERROR,2026-01-24T12:09:52.2155380Z
EVT-000000158,2026-01-25T13:50:44.2155400Z,SYS-0495,api,ingest,node-25,latency_ms,881.5,ms,WARN,2026-01-25T13:50:46.2155400Z
EVT-000000159,2026-01-20T06:18:48.2155420Z,SYS-0080,cache,ingest,node-36,cpu_usage,88.7,%,ERROR,2026-01-20T06:18:49.2155420Z
EVT-000000160,2026-01-26T04:03:44.2155440Z,SYS-0126,db,auth,node-20,mem_usage,27440,MB,INFO,2026-01-26T04:03:46.2155440Z
EVT-000000161,2026-01-22T08:03:18.2155450Z,SYS-0169,api,dispatcher,node-10,cpu_usage,18.73,%,INFO,2026-01-22T08:03:40.2155450Z
EVT-000000162,2026-01-21T07:34:23.2155470Z,SYS-0285,db,auth,node-11,cpu_usage,32.95,%,INFO,2026-01-21T07:34:25.2155470Z
EVT-000000163,2026-01-26T13:37:12.2155490Z,SYS-0071,worker,dispatcher,node-30,mem_usage,21340,MB,INFO,2026-01-26T13:37:18.2155490Z
EVT-000000164,2026-01-23T23:48:43.2155520Z,SYS-0199,worker,dispatcher,node-35,latency_ms,1489.8,ms,ERROR,2026-01-23T23:48:47.2155520Z
EVT-000000165,2026-01-27T03:11:55.2155530Z,SYS-0037,db,auth,node-40,queue_depth,202,count,INFO,2026-01-27T03:11:55.2155530Z
EVT-000000166,2026-01-20T14:38:33.2155550Z,SYS-0133,cache,auth,node-28,latency_ms,1182.6,ms,WARN,2026-01-20T14:39:01.2155550Z
EVT-000000167,2026-01-23T00:27:22.2155570Z,SYS-0340,api,sync,node-45,latency_ms,825.8,ms,WARN,2026-01-23T00:27:42.2155570Z
EVT-000000168,2026-01-20T13:27:11.2155590Z,SYS-0004,cache,dispatcher,node-40,mem_usage,32482,MB,INFO,2026-01-20T13:27:28.2155590Z
EVT-000000169,2026-01-23T19:59:46.2155610Z,SYS-0063,cache,auth,node-29,cpu_usage,8.31,%,INFO,2026-01-23T19:59:48.2155610Z
EVT-000000170,2026-01-24T20:12:24.2155630Z,SYS-0177,cache,sync,node-36,mem_usage,17436,MB,INFO,2026-01-24T20:12:42.2155630Z
EVT-000000171,2026-01-25T06:11:20.2155640Z,SYS-0171,cache,auth,node-34,queue_depth,2784,count,INFO,2026-01-25T06:11:35.2155640Z
EVT-000000172,2026-01-22T10:21:24.2155660Z,SYS-0478,worker,dispatcher,node-40,cpu_usage,23.1,%,INFO,2026-01-22T10:21:31.2155660Z
EVT-000000173,2026-01-21T16:44:42.2155690Z,SYS-0409,db,sync,node-48,queue_depth,1836,count,INFO,2026-01-21T16:45:01.2155690Z
EVT-000000174,2026-01-25T20:15:13.2155710Z,SYS-0322,api,ingest,node-45,cpu_usage,83.65,%,WARN,2026-01-25T20:15:27.2155710Z
