event_id,occurred_at,system_id,system_type,component,host,metric_name,metric_value,metric_unit,severity,reported_at
EVT-000001833,2026-01-22T00:39:25.2378020Z,SYS-0261,worker,sync,node-43,latency_ms,175.8,ms,INFO,2026-01-22T00:39:43.2378020Z
EVT-000001834,2026-01-24T16:01:04.2378060Z,SYS-0168,cache,dispatcher,node-14,queue_depth,2865,count,INFO,2026-01-24T16:01:32.2378060Z
EVT-000001835,2026-01-23T02:14:15.2378090Z,SYS-0370,cache,ingest,node-48,mem_usage,13826,MB,INFO,2026-01-23T02:14:28.2378090Z
EVT-000001836,2026-01-21T22:19:40.2378120Z,SYS-0062,cache,ingest,node-38,queue_depth,2061,count,INFO,2026-01-21T22:19:50.2378120Z
EVT-000001837,2026-01-24T19:48:03.2378160Z,SYS-0488,cache,ingest,node-42,mem_usage,14698,MB,INFO,2026-01-24T19:48:25.2378160Z
EVT-000001838,2026-01-22T08:51:26.2378190Z,SYS-0472,api,sync,node-43,latency_ms,124.6,ms,INFO,2026-01-22T08:51:33.2378190Z
EVT-000001839,2026-01-22T03:05:10.2378220Z,SYS-0231,cache,dispatcher,node-22,latency_ms,1160.4,ms,WARN,2026-01-22T03:05:13.2378220Z
EVT-000001840,2026-01-20T23:44:55.2378250Z,SYS-0443,cache,dispatcher,node-46,mem_usage,31325,MB,INFO,2026-01-20T23:45:22.2378250Z
EVT-000001841,2026-01-23T19:10:54.2378280Z,SYS-0050,db,sync,node-35,latency_ms,792.2,ms,INFO,2026-01-23T19:11:02.2378280Z
EVT-000001842,2026-01-22T20:09:11.2378350Z,SYS-0211,cache,auth,node-13,latency_ms,1089.7,ms,WARN,2026-01-22T20:09:12.2378350Z
EVT-000001843,2026-01-23T06:01:18.2378380Z,SYS-0077,worker,sync,node-41,queue_depth,1549,count,INFO,2026-01-23T06:01:24.2378380Z
EVT-000001844,2026-01-25T04:03:34.2378420Z,SYS-0104,db,dispatcher,node-30,queue_depth,1998,count,INFO,2026-01-25T04:04:03.2378420Z
EVT-000001845,2026-01-24T17:59:12.2378450Z,SYS-0066,db,dispatcher,node-15,latency_ms,1487.7,ms,ERROR,2026-01-24T17:59:40.2378450Z
EVT-000001846,2026-01-25T23:19:11.2381090Z,SYS-0202,db,auth,node-43,queue_depth,2295,count,INFO,2026-01-25T23:19:15.2381090Z
EVT-000001847,2026-01-25T01:00:29.2382000Z,SYS-0117,db,dispatcher,node-04,queue_depth,258,count,INFO,2026-01-25T01:00:52.2382000Z
EVT-000001848,2026-01-22T22:59:18.2382100Z,SYS-0488,api,sync,node-17,queue_depth,4448,count,INFO,2026-01-22T22:59:18.2382100Z
EVT-000001849,2026-01-25T06:24:09.2382160Z,SYS-0318,api,auth,node-19,latency_ms,510.1,ms,INFO,2026-01-25T06:24:14.2382160Z
EVT-000001850,2026-01-23T23:07:24.2382230Z,SYS-0021,worker,sync,node-06,mem_usage,22881,MB,INFO,2026-01-23T23:07:46.2382230Z
EVT-000001851,2026-01-24T20:43:42.2382540Z,SYS-0196,cache,sync,node-49,queue_depth,1044,count,INFO,2026-01-24T20:43:44.2382540Z
EVT-000001852,2026-01-24T14:17:23.2382590Z,SYS-0128,cache,sync,node-34,mem_usage,964,MB,INFO,2026-01-24T14:17:38.2382590Z
EVT-000001853,2026-01-25T16:44:55.2382680Z,SYS-0448,cache,auth,node-35,mem_usage,26282,MB,INFO,2026-01-25T16:45:21.2382680Z
EVT-000001854,2026-01-23T16:52:15.2382720Z,SYS-0216,db,auth,node-14,queue_depth,965,count,INFO,2026-01-23T16:52:23.2382720Z
EVT-000001855,2026-01-24T08:11:18.2382750Z,SYS-0318,db,dispatcher,node-39,queue_depth,3098,count,INFO,2026-01-24T08:11:30.2382750Z
EVT-000001856,2026-01-22T10:17:51.2382810Z,SYS-0354,api,auth,node-48,cpu_usage,59.06,%,INFO,2026-01-22T10:17:51.2382810Z
EVT-000001857,2026-01-24T05:46:53.2382840Z,SYS-0003,cache,auth,node-15,mem_usage,24633,MB,INFO,2026-01-24T05:47:10.2382840Z
EVT-000001858,2026-01-23T23:23:06.2382870Z,SYS-0288,worker,ingest,node-49,cpu_usage,10.5,%,INFO,2026-01-23T23:23:07.2382870Z
EVT-000001859,2026-01-20T07:02:27.2383030Z,SYS-0241,api,auth,node-37,cpu_usage,58.27,%,INFO,2026-01-20T07:02:35.2383030Z
EVT-000001860,2026-01-21T01:00:34.2383100Z,SYS-0296,cache,auth,node-14,queue_depth,1206,count,INFO,2026-01-21T01:00:58.2383100Z
EVT-000001861,2026-01-21T13:11:28.2383140Z,SYS-0469,api,sync,node-35,latency_ms,321,ms,INFO,2026-01-21T13:11:54.2383140Z
EVT-000001862,2026-01-25T09:27:51.2383180Z,SYS-0165,worker,auth,node-04,cpu_usage,41.88,%,INFO,2026-01-25T09:28:10.2383180Z
EVT-000001863,2026-01-20T12:01:56.2383240Z,SYS-0298,api,sync,node-49,queue_depth,4714,count,INFO,2026-01-20T12:02:08.2383240Z
EVT-000001864,2026-01-20T22:13:07.2383270Z,SYS-0467,cache,ingest,node-33,latency_ms,235,ms,INFO,2026-01-20T22:13:17.2383270Z
EVT-000001865,2026-01-26T14:00:57.2383300Z,SYS-0293,db,auth,node-08,latency_ms,1149.4,ms,WARN,2026-01-26T14:01:05.2383300Z
EVT-000001866,2026-01-25T17:10:00.2383350Z,SYS-0115,api,sync,node-35,mem_usage,30016,MB,INFO,2026-01-25T17:10:05.2383350Z
EVT-000001867,2026-01-25T07:34:16.2383390Z,SYS-0273,worker,ingest,node-32,queue_depth,4472,count,INFO,2026-01-25T07:34:45.2383390Z
EVT-000001868,2026-01-26T06:58:14.2383550Z,SYS-0029,cache,dispatcher,node-02,queue_depth,689,count,INFO,2026-01-26T06:58:19.2383550Z
EVT-000001869,2026-01-21T05:41:09.2383600Z,SYS-0231,cache,sync,node-17,mem_usage,3717,MB,INFO,2026-01-21T05:41:34.2383600Z
EVT-000001870,2026-01-27T00:16:30.2383680Z,SYS-0483,api,dispatcher,node-20,queue_depth,1212,count,INFO,2026-01-27T00:16:30.2383680Z
EVT-000001871,2026-01-23T02:35:39.2383700Z,SYS-0366,db,auth,node-20,mem_usage,8746,MB,INFO,2026-01-23T02:35:59.2383700Z
EVT-000001872,2026-01-21T19:49:41.2383740Z,SYS-0229,api,auth,node-47,latency_ms,92.1,ms,INFO,2026-01-21T19:49:43.2383740Z
EVT-000001873,2026-01-21T08:46:34.2383800Z,SYS-0015,api,sync,node-26,mem_usage,28394,MB,INFO,2026-01-21T08:46:47.2383800Z
EVT-000001874,2026-01-23T23:21:23.2383850Z,SYS-0253,cache,ingest,node-27,cpu_usage,82.8,%,WARN,2026-01-23T23:21:47.2383850Z
EVT-000001875,2026-01-22T06:02:25.2385820Z,SYS-0414,cache,sync,node-49,cpu_usage,70.92,%,WARN,2026-01-22T06:02:31.2385820Z
EVT-000001876,2026-01-21T07:15:36.2385890Z,SYS-0144,cache,dispatcher,node-14,latency_ms,1375.1,ms,ERROR,2026-01-21T07:16:03.2385890Z
EVT-000001877,2026-01-23T05:06:03.2386080Z,SYS-0226,db,sync,node-15,latency_ms,775.2,ms,INFO,2026-01-23T05:06:28.2386080Z
EVT-000001878,2026-01-23T08:17:16.2386110Z,SYS-0344,db,dispatcher,node-31,queue_depth,259,count,INFO,2026-01-23T08:17:33.2386110Z
EVT-000001879,2026-01-26T15:39:20.2386180Z,SYS-0305,worker,auth,node-12,latency_ms,1179.2,ms,WARN,2026-01-26T15:39:28.2386180Z
EVT-000001880,2026-01-24T01:53:28.2386210Z,SYS-0263,api,auth,node-33,latency_ms,838.3,ms,WARN,2026-01-24T01:53:45.2386210Z
EVT-000001881,2026-01-21T10:20:18.2386250Z,SYS-0001,cache,auth,node-24,mem_usage,5574,MB,INFO,2026-01-21T10:20:27.2386250Z
EVT-000001882,2026-01-22T20:33:21.2386320Z,SYS-0094,worker,sync,node-17,latency_ms,125.7,ms,INFO,2026-01-22T20:33:28.2386320Z
EVT-000001883,2026-01-26T02:12:38.2386350Z,SYS-0120,worker,ingest,node-35,latency_ms,915.8,ms,WARN,2026-01-26T02:12:58.2386350Z
EVT-000001884,2026-01-21T02:12:58.2386380Z,SYS-0293,api,dispatcher,node-47,mem_usage,29792,MB,INFO,2026-01-21T02:13:02.2386380Z
EVT-000001885,2026-01-26T11:21:17.2386530Z,SYS-0117,worker,ingest,node-41,latency_ms,117.5,ms,INFO,2026-01-26T11:21:30.2386530Z
EVT-000001886,2026-01-24T00:06:54.2386560Z,SYS-0232,cache,auth,node-16,mem_usage,24223,MB,INFO,2026-01-24T00:07:07.2386560Z
EVT-000001887,2026-01-21T14:31:44.2386620Z,SYS-0214,cache,sync,node-35,latency_ms,1106.6,ms,WARN,2026-01-21T14:31:55.2386620Z
EVT-000001888,2026-01-26T22:41:47.2386650Z,SYS-0303,worker,dispatcher,node-21,mem_usage,28657,MB,INFO,2026-01-26T22:41:55.2386650Z
EVT-000001889,2026-01-25T08:10:16.2386680Z,SYS-0285,api,auth,node-27,mem_usage,25986,MB,INFO,2026-01-25T08:10:21.2386680Z
EVT-000001890,2026-01-25T20:17:59.2386740Z,SYS-0094,api,sync,node-01,queue_depth,4225,count,INFO,2026-01-25T20:18:24.2386740Z
EVT-000001891,2026-01-25T09:47:58.2386780Z,SYS-0312,worker,ingest,node-15,queue_depth,870,count,INFO,2026-01-25T09:48:13.2386780Z
EVT-000001892,2026-01-26T17:12:42.2386810Z,SYS-0250,api,auth,node-28,cpu_usage,67.31,%,INFO,2026-01-26T17:12:59.2386810Z
EVT-000001893,2026-01-20T04:56:52.2386840Z,SYS-0381,cache,ingest,node-16,queue_depth,4557,count,INFO,2026-01-20T04:57:10.2386840Z
EVT-000001894,2026-01-21T06:38:20.2386940Z,SYS-0364,api,ingest,node-33,mem_usage,26040,MB,INFO,2026-01-21T06:38:42.2386940Z
EVT-000001895,2026-01-21T19:08:59.2386990Z,SYS-0109,api,dispatcher,node-03,mem_usage,24376,MB,INFO,2026-01-21T19:09:10.2386990Z
EVT-000001896,2026-01-20T06:28:20.2387020Z,SYS-0456,db,auth,node-11,queue_depth,3512,count,INFO,2026-01-20T06:28:34.2387020Z
EVT-000001897,2026-01-25T18:02:20.2387060Z,SYS-0078,db,auth,node-38,cpu_usage,84.1,%,WARN,2026-01-25T18:02:41.2387060Z
EVT-000001898,2026-01-27T00:54:42.2387090Z,SYS-0165,cache,ingest,node-13,queue_depth,2988,count,INFO,2026-01-27T00:55:03.2387090Z
EVT-000001899,2026-01-25T15:42:08.2387150Z,SYS-0192,worker,sync,node-07,latency_ms,31.5,ms,INFO,2026-01-25T15:42:08.2387150Z
EVT-000001900,2026-01-26T19:25:57.2387180Z,SYS-0005,worker,sync,node-02,latency_ms,1175.8,ms,WARN,2026-01-26T19:25:57.2387180Z
EVT-000001901,2026-01-22T14:21:41.2387220Z,SYS-0129,api,ingest,node-40,queue_depth,361,count,INFO,2026-01-22T14:21:51.2387220Z
EVT-000001902,2026-01-22T01:50:26.2387240Z,SYS-0422,api,ingest,node-24,cpu_usage,51.51,%,INFO,2026-01-22T01:50:35.2387240Z
EVT-000001903,2026-01-23T01:28:00.2387370Z,SYS-0290,worker,dispatcher,node-06,mem_usage,28022,MB,INFO,2026-01-23T01:28:04.2387370Z
EVT-000001904,2026-01-21T06:31:12.2387410Z,SYS-0224,api,dispatcher,node-38,mem_usage,5909,MB,INFO,2026-01-21T06:31:28.2387410Z
EVT-000001905,2026-01-26T04:38:56.2387440Z,SYS-0415,db,dispatcher,node-32,cpu_usage,23.89,%,INFO,2026-01-26T04:39:05.2387440Z
EVT-000001906,2026-01-21T09:00:22.2387470Z,SYS-0402,api,sync,node-41,mem_usage,24227,MB,INFO,2026-01-21T09:00:36.2387470Z
EVT-000001907,2026-01-22T12:22:40.2387510Z,SYS-0308,api,sync,node-26,latency_ms,1417.8,ms,ERROR,2026-01-22T12:22:51.2387510Z
EVT-000001908,2026-01-21T03:50:03.2387540Z,SYS-0212,worker,sync,node-17,mem_usage,29338,MB,INFO,2026-01-21T03:50:23.2387540Z
EVT-000001909,2026-01-25T16:04:59.2387590Z,SYS-0115,api,ingest,node-32,queue_depth,402,count,INFO,2026-01-25T16:05:10.2387590Z
EVT-000001910,2026-01-21T05:55:07.2387620Z,SYS-0102,db,sync,node-18,queue_depth,3802,count,INFO,2026-01-21T05:55:28.2387620Z
EVT-000001911,2026-01-22T21:42:58.2387750Z,SYS-0197,worker,auth,node-19,queue_depth,1625,count,INFO,2026-01-22T21:43:24.2387750Z
EVT-000001912,2026-01-27T04:08:36.2387800Z,SYS-0435,db,auth,node-36,latency_ms,1225,ms,ERROR,2026-01-27T04:09:03.2387800Z
EVT-000001913,2026-01-20T09:21:19.2387830Z,SYS-0074,db,ingest,node-06,cpu_usage,21.6,%,INFO,2026-01-20T09:21:35.2387830Z
EVT-000001914,2026-01-21T10:08:20.2387850Z,SYS-0437,api,sync,node-21,queue_depth,1597,count,INFO,2026-01-21T10:08:39.2387850Z
EVT-000001915,2026-01-20T10:34:34.2387890Z,SYS-0257,db,dispatcher,node-02,latency_ms,725.3,ms,INFO,2026-01-20T10:35:01.2387890Z
EVT-000001916,2026-01-23T12:44:13.2387920Z,SYS-0280,cache,dispatcher,node-46,latency_ms,737.8,ms,INFO,2026-01-23T12:44:24.2387920Z
EVT-000001917,2026-01-22T21:23:02.2387950Z,SYS-0262,worker,auth,node-48,cpu_usage,70.7,%,WARN,2026-01-22T21:23:08.2387950Z
EVT-000001918,2026-01-25T08:06:43.2387980Z,SYS-0150,db,ingest,node-31,cpu_usage,22.85,%,INFO,2026-01-25T08:06:59.2387980Z
EVT-000001919,2026-01-26T04:47:16.2388020Z,SYS-0388,db,auth,node-10,latency_ms,1459.3,ms,ERROR,2026-01-26T04:47:36.2388020Z
EVT-000001920,2026-01-22T10:04:07.2388120Z,SYS-0324,db,ingest,node-17,mem_usage,2125,MB,INFO,2026-01-22T10:04:18.2388120Z
EVT-000001921,2026-01-23T16:09:16.2388150Z,SYS-0284,cache,dispatcher,node-11,cpu_usage,82.65,%,WARN,2026-01-23T16:09:39.2388150Z
EVT-000001922,2026-01-20T21:47:18.2388180Z,SYS-0022,db,ingest,node-08,latency_ms,527.7,ms,INFO,2026-01-20T21:47:28.2388180Z
EVT-000001923,2026-01-23T13:05:34.2388210Z,SYS-0247,api,auth,node-15,mem_usage,11255,MB,INFO,2026-01-23T13:05:50.2388210Z
EVT-000001924,2026-01-21T13:45:22.2388240Z,SYS-0134,db,sync,node-23,cpu_usage,30.23,%,INFO,2026-01-21T13:45:29.2388240Z
EVT-000001925,2026-01-24T04:03:32.2388270Z,SYS-0462,api,auth,node-04,mem_usage,2052,MB,INFO,2026-01-24T04:03:59.2388270Z
EVT-000001926,2026-01-22T06:16:17.2388300Z,SYS-0031,worker,auth,node-07,cpu_usage,93.65,%,ERROR,2026-01-22T06:16:26.2388300Z
EVT-000001927,2026-01-26T08:09:17.2388330Z,SYS-0400,api,dispatcher,node-09,latency_ms,598.3,ms,INFO,2026-01-26T08:09:23.2388330Z
EVT-000001928,2026-01-22T21:29:06.2388360Z,SYS-0203,worker,dispatcher,node-29,queue_depth,193,count,INFO,2026-01-22T21:29:28.2388360Z
EVT-000001929,2026-01-26T19:40:00.2388440Z,SYS-0464,worker,auth,node-42,mem_usage,26693,MB,INFO,2026-01-26T19:40:13.2388440Z
EVT-000001930,2026-01-24T21:39:26.2388470Z,SYS-0399,api,auth,node-41,cpu_usage,39.18,%,INFO,2026-01-24T21:39:34.2388470Z
EVT-000001931,2026-01-24T18:28:19.2388500Z,SYS-0415,api,ingest,node-48,mem_usage,20520,MB,INFO,2026-01-24T18:28:34.2388500Z
EVT-000001932,2026-01-24T15:38:28.2388530Z,SYS-0002,cache,ingest,node-48,cpu_usage,81.33,%,WARN,2026-01-24T15:38:28.2388530Z
EVT-000001933,2026-01-27T03:04:45.2388570Z,SYS-0412,worker,auth,node-37,latency_ms,1306.5,ms,ERROR,2026-01-27T03:05:14.2388570Z
EVT-000001934,2026-01-26T21:55:40.2388600Z,SYS-0074,worker,sync,node-33,cpu_usage,31.33,%,INFO,2026-01-26T21:55:40.2388600Z
EVT-000001935,2026-01-24T22:11:08.2388630Z,SYS-0004,db,dispatcher,node-27,mem_usage,21187,MB,INFO,2026-01-24T22:11:17.2388630Z
