event_id,occurred_at,system_id,system_type,component,host,metric_name,metric_value,metric_unit,severity,reported_at
EVT-000006132,2026-01-25T18:26:24.2851260Z,SYS-0193,db,auth,node-10,latency_ms,87.9,ms,INFO,2026-01-25T18:26:51.2851260Z
EVT-000006133,2026-01-20T14:43:17.2851300Z,SYS-0130,worker,ingest,node-23,mem_usage,15857,MB,INFO,2026-01-20T14:43:17.2851300Z
EVT-000006134,2026-01-20T15:24:00.2851330Z,SYS-0359,api,auth,node-12,latency_ms,252.8,ms,INFO,2026-01-20T15:24:26.2851330Z
EVT-000006135,2026-01-21T14:44:23.2851380Z,SYS-0091,cache,auth,node-11,cpu_usage,80.22,%,WARN,2026-01-21T14:44:47.2851380Z
EVT-000006136,2026-01-24T09:00:51.2851420Z,SYS-0203,worker,ingest,node-24,queue_depth,3876,count,INFO,2026-01-24T09:01:07.2851420Z
EVT-000006137,2026-01-22T07:18:59.2851450Z,SYS-0261,db,auth,node-01,latency_ms,649.7,ms,INFO,2026-01-22T07:19:05.2851450Z
EVT-000006138,2026-01-25T21:38:30.2851480Z,SYS-0442,worker,dispatcher,node-47,mem_usage,10381,MB,INFO,2026-01-25T21:38:36.2851480Z
EVT-000006139,2026-01-21T14:42:12.2851510Z,SYS-0284,api,auth,node-02,latency_ms,1503.6,ms,ERROR,2026-01-21T14:42:24.2851510Z
EVT-000006140,2026-01-24T16:10:09.2851570Z,SYS-0313,db,auth,node-02,latency_ms,712.5,ms,INFO,2026-01-24T16:10:37.2851570Z
EVT-000006141,2026-01-20T21:25:12.2851600Z,SYS-0306,db,ingest,node-20,latency_ms,1411.7,ms,ERROR,2026-01-20T21:25:34.2851600Z
EVT-000006142,2026-01-24T13:33:29.2851630Z,SYS-0062,cache,sync,node-34,latency_ms,1278.7,ms,ERROR,2026-01-24T13:33:31.2851630Z
EVT-000006143,2026-01-22T20:59:58.2851660Z,SYS-0143,worker,dispatcher,node-24,latency_ms,570.8,ms,INFO,2026-01-22T21:00:13.2851660Z
EVT-000006144,2026-01-25T03:39:52.2851730Z,SYS-0397,cache,sync,node-13,mem_usage,22139,MB,INFO,2026-01-25T03:40:04.2851730Z
EVT-000006145,2026-01-25T00:41:27.2851760Z,SYS-0032,cache,sync,node-43,queue_depth,3895,count,INFO,2026-01-25T00:41:45.2851760Z
EVT-000006146,2026-01-23T14:21:34.2851790Z,SYS-0137,worker,dispatcher,node-03,queue_depth,537,count,INFO,2026-01-23T14:21:57.2851790Z
EVT-000006147,2026-01-25T23:16:58.2851820Z,SYS-0179,cache,ingest,node-31,queue_depth,4439,count,INFO,2026-01-25T23:17:05.2851820Z
EVT-000006148,2026-01-24T13:57:39.2851850Z,SYS-0470,api,ingest,node-05,queue_depth,3258,count,INFO,2026-01-24T13:57:52.2851850Z
EVT-000006149,2026-01-23T16:23:17.2851880Z,SYS-0296,cache,ingest,node-46,queue_depth,2494,count,INFO,2026-01-23T16:23:32.2851880Z
EVT-000006150,2026-01-21T05:06:34.2851910Z,SYS-0004,worker,auth,node-26,mem_usage,18459,MB,INFO,2026-01-21T05:06:54.2851910Z
EVT-000006151,2026-01-21T05:26:49.2851940Z,SYS-0156,db,dispatcher,node-22,latency_ms,1009.2,ms,WARN,2026-01-21T05:26:54.2851940Z
EVT-000006152,2026-01-26T16:10:08.2851990Z,SYS-0405,api,dispatcher,node-20,cpu_usage,24.7,%,INFO,2026-01-26T16:10:26.2851990Z
EVT-000006153,2026-01-25T06:47:20.2852020Z,SYS-0441,worker,sync,node-38,mem_usage,19325,MB,INFO,2026-01-25T06:47:45.2852020Z
EVT-000006154,2026-01-21T19:15:32.2852050Z,SYS-0224,api,ingest,node-15,queue_depth,3309,count,INFO,2026-01-21T19:15:43.2852050Z
EVT-000006155,2026-01-23T15:18:23.2852080Z,SYS-0167,cache,dispatcher,node-48,latency_ms,1418.6,ms,ERROR,2026-01-23T15:18:50.2852080Z
EVT-000006156,2026-01-24T19:32:22.2852110Z,SYS-0029,worker,auth,node-20,queue_depth,467,count,INFO,2026-01-24T19:32:45.2852110Z
EVT-000006157,2026-01-25T18:30:21.2852140Z,SYS-0100,db,ingest,node-01,cpu_usage,13.28,%,INFO,2026-01-25T18:30:42.2852140Z
EVT-000006158,2026-01-23T18:52:24.2852160Z,SYS-0163,api,dispatcher,node-35,cpu_usage,55.69,%,INFO,2026-01-23T18:52:28.2852160Z
EVT-000006159,2026-01-21T04:06:05.2852190Z,SYS-0167,db,auth,node-12,mem_usage,4192,MB,INFO,2026-01-21T04:06:33.2852190Z
EVT-000006160,2026-01-25T02:46:34.2852220Z,SYS-0477,db,ingest,node-02,mem_usage,28343,MB,INFO,2026-01-25T02:46:44.2852220Z
EVT-000006161,2026-01-25T04:58:49.2852270Z,SYS-0446,cache,auth,node-06,cpu_usage,73.7,%,WARN,2026-01-25T04:58:56.2852270Z
EVT-000006162,2026-01-21T01:15:51.2852300Z,SYS-0363,api,ingest,node-36,latency_ms,1212.3,ms,ERROR,2026-01-21T01:16:05.2852300Z
EVT-000006163,2026-01-24T18:06:35.2852330Z,SYS-0482,cache,auth,node-01,cpu_usage,14.25,%,INFO,2026-01-24T18:06:37.2852330Z
EVT-000006164,2026-01-25T10:32:27.2852360Z,SYS-0359,db,auth,node-28,mem_usage,6020,MB,INFO,2026-01-25T10:32:40.2852360Z
EVT-000006165,2026-01-26T08:49:06.2852390Z,SYS-0368,db,dispatcher,node-11,mem_usage,12523,MB,INFO,2026-01-26T08:49:23.2852390Z
EVT-000006166,2026-01-20T06:16:23.2852420Z,SYS-0138,cache,ingest,node-19,mem_usage,4714,MB,INFO,2026-01-20T06:16:27.2852420Z
EVT-000006167,2026-01-24T20:25:58.2852450Z,SYS-0333,api,auth,node-25,latency_ms,449.7,ms,INFO,2026-01-24T20:26:21.2852450Z
EVT-000006168,2026-01-21T05:05:56.2852480Z,SYS-0242,api,sync,node-17,queue_depth,3652,count,INFO,2026-01-21T05:06:12.2852480Z
EVT-000006169,2026-01-27T01:18:37.2852520Z,SYS-0404,api,dispatcher,node-16,latency_ms,1003.8,ms,WARN,2026-01-27T01:18:54.2852520Z
EVT-000006170,2026-01-22T23:16:10.2852550Z,SYS-0426,db,ingest,node-10,queue_depth,4836,count,INFO,2026-01-22T23:16:27.2852550Z
EVT-000006171,2026-01-22T14:19:43.2852580Z,SYS-0351,cache,dispatcher,node-09,cpu_usage,72.25,%,WARN,2026-01-22T14:19:56.2852580Z
EVT-000006172,2026-01-21T04:07:48.2852610Z,SYS-0151,api,ingest,node-23,latency_ms,1178.5,ms,WARN,2026-01-21T04:08:04.2852610Z
EVT-000006173,2026-01-26T01:05:34.2852640Z,SYS-0490,cache,ingest,node-15,cpu_usage,65.66,%,INFO,2026-01-26T01:05:34.2852640Z
EVT-000006174,2026-01-25T19:22:49.2852670Z,SYS-0097,worker,ingest,node-15,queue_depth,753,count,INFO,2026-01-25T19:23:04.2852670Z
EVT-000006175,2026-01-24T01:14:39.2852700Z,SYS-0201,cache,ingest,node-40,latency_ms,1030.2,ms,WARN,2026-01-24T01:14:40.2852700Z
EVT-000006176,2026-01-22T22:39:37.2852730Z,SYS-0261,db,auth,node-48,latency_ms,837,ms,WARN,2026-01-22T22:39:39.2852730Z
EVT-000006177,2026-01-24T01:16:18.2852770Z,SYS-0321,api,auth,node-32,mem_usage,10136,MB,INFO,2026-01-24T01:16:18.2852770Z
EVT-000006178,2026-01-21T01:08:18.2852810Z,SYS-0370,cache,dispatcher,node-31,cpu_usage,37.34,%,INFO,2026-01-21T01:08:22.2852810Z
EVT-000006179,2026-01-22T06:38:09.2852840Z,SYS-0414,api,auth,node-09,cpu_usage,9.93,%,INFO,2026-01-22T06:38:17.2852840Z
EVT-000006180,2026-01-26T16:49:20.2852880Z,SYS-0255,db,dispatcher,node-29,queue_depth,1012,count,INFO,2026-01-26T16:49:39.2852880Z
EVT-000006181,2026-01-26T07:56:58.2852900Z,SYS-0437,db,ingest,node-19,latency_ms,857.6,ms,WARN,2026-01-26T07:57:01.2852900Z
EVT-000006182,2026-01-20T10:26:20.2852940Z,SYS-0180,db,auth,node-47,queue_depth,4117,count,INFO,2026-01-20T10:26:24.2852940Z
EVT-000006183,2026-01-20T16:12:24.2852970Z,SYS-0338,cache,auth,node-36,mem_usage,14401,MB,INFO,2026-01-20T16:12:41.2852970Z
EVT-000006184,2026-01-24T14:46:44.2853000Z,SYS-0242,cache,auth,node-44,queue_depth,4316,count,INFO,2026-01-24T14:47:00.2853000Z
EVT-000006185,2026-01-25T18:33:28.2853030Z,SYS-0409,worker,dispatcher,node-26,queue_depth,2495,count,INFO,2026-01-25T18:33:35.2853030Z
EVT-000006186,2026-01-22T23:34:25.2853060Z,SYS-0046,cache,dispatcher,node-26,latency_ms,1131.4,ms,WARN,2026-01-22T23:34:45.2853060Z
EVT-000006187,2026-01-26T02:22:57.2853120Z,SYS-0275,db,dispatcher,node-39,cpu_usage,36.81,%,INFO,2026-01-26T02:23:10.2853120Z
EVT-000006188,2026-01-23T03:00:54.2853150Z,SYS-0326,api,dispatcher,node-03,mem_usage,8327,MB,INFO,2026-01-23T03:01:08.2853150Z
EVT-000006189,2026-01-23T23:34:23.2853180Z,SYS-0123,db,auth,node-18,cpu_usage,45.74,%,INFO,2026-01-23T23:34:28.2853180Z
EVT-000006190,2026-01-23T00:10:29.2853210Z,SYS-0332,cache,ingest,node-26,queue_depth,2016,count,INFO,2026-01-23T00:10:51.2853210Z
EVT-000006191,2026-01-23T21:55:22.2853240Z,SYS-0152,worker,sync,node-45,latency_ms,874.6,ms,WARN,2026-01-23T21:55:35.2853240Z
EVT-000006192,2026-01-21T10:45:27.2853270Z,SYS-0093,worker,dispatcher,node-32,queue_depth,801,count,INFO,2026-01-21T10:45:52.2853270Z
EVT-000006193,2026-01-22T21:14:23.2853300Z,SYS-0193,worker,sync,node-23,queue_depth,1222,count,INFO,2026-01-22T21:14:25.2853300Z
EVT-000006194,2026-01-21T11:17:10.2853330Z,SYS-0080,db,auth,node-10,queue_depth,3187,count,INFO,2026-01-21T11:17:17.2853330Z
EVT-000006195,2026-01-23T09:15:26.2853370Z,SYS-0236,api,ingest,node-01,latency_ms,1029.7,ms,WARN,2026-01-23T09:15:46.2853370Z
EVT-000006196,2026-01-23T04:33:11.2853400Z,SYS-0031,db,auth,node-38,queue_depth,4120,count,INFO,2026-01-23T04:33:26.2853400Z
EVT-000006197,2026-01-26T07:31:07.2853440Z,SYS-0026,cache,auth,node-15,cpu_usage,17.45,%,INFO,2026-01-26T07:31:08.2853440Z
EVT-000006198,2026-01-22T01:07:13.2853460Z,SYS-0412,api,ingest,node-11,mem_usage,9214,MB,INFO,2026-01-22T01:07:29.2853460Z
EVT-000006199,2026-01-20T15:52:22.2853490Z,SYS-0249,db,auth,node-22,mem_usage,26648,MB,INFO,2026-01-20T15:52:43.2853490Z
EVT-000006200,2026-01-23T15:40:17.2853520Z,SYS-0387,db,sync,node-46,cpu_usage,82.4,%,WARN,2026-01-23T15:40:27.2853520Z
EVT-000006201,2026-01-26T07:12:56.2853560Z,SYS-0083,db,auth,node-47,queue_depth,2571,count,INFO,2026-01-26T07:13:05.2853560Z
EVT-000006202,2026-01-25T15:43:06.2853590Z,SYS-0018,db,auth,node-34,latency_ms,502.2,ms,INFO,2026-01-25T15:43:29.2853590Z
EVT-000006203,2026-01-26T14:44:21.2853610Z,SYS-0470,db,sync,node-48,queue_depth,651,count,INFO,2026-01-26T14:44:28.2853610Z
EVT-000006204,2026-01-20T07:00:49.2853660Z,SYS-0423,worker,ingest,node-25,queue_depth,958,count,INFO,2026-01-20T07:01:17.2853660Z
EVT-000006205,2026-01-26T21:15:50.2853690Z,SYS-0365,worker,auth,node-41,cpu_usage,75.72,%,WARN,2026-01-26T21:16:19.2853690Z
EVT-000006206,2026-01-21T19:52:14.2853720Z,SYS-0244,cache,sync,node-37,queue_depth,1266,count,INFO,2026-01-21T19:52:27.2853720Z
EVT-000006207,2026-01-22T11:14:43.2853750Z,SYS-0199,db,dispatcher,node-22,queue_depth,2654,count,INFO,2026-01-22T11:14:44.2853750Z
EVT-000006208,2026-01-23T00:56:34.2853780Z,SYS-0272,cache,auth,node-04,latency_ms,946.1,ms,WARN,2026-01-23T00:56:59.2853780Z
EVT-000006209,2026-01-22T13:22:58.2853810Z,SYS-0349,api,dispatcher,node-27,mem_usage,13226,MB,INFO,2026-01-22T13:23:02.2853810Z
EVT-000006210,2026-01-22T23:56:19.2853840Z,SYS-0291,worker,sync,node-41,queue_depth,1722,count,INFO,2026-01-22T23:56:36.2853840Z
EVT-000006211,2026-01-24T16:06:00.2853870Z,SYS-0332,api,auth,node-07,cpu_usage,53.49,%,INFO,2026-01-24T16:06:05.2853870Z
EVT-000006212,2026-01-20T04:53:11.2853900Z,SYS-0366,api,sync,node-11,queue_depth,4849,count,INFO,2026-01-20T04:53:36.2853900Z
EVT-000006213,2026-01-26T00:18:34.2853940Z,SYS-0119,db,auth,node-21,mem_usage,8003,MB,INFO,2026-01-26T00:19:03.2853940Z
EVT-000006214,2026-01-25T00:32:08.2853970Z,SYS-0475,cache,dispatcher,node-16,cpu_usage,81.08,%,WARN,2026-01-25T00:32:13.2853970Z
EVT-000006215,2026-01-22T16:06:07.2854000Z,SYS-0156,db,sync,node-45,queue_depth,2324,count,INFO,2026-01-22T16:06:11.2854000Z
EVT-000006216,2026-01-23T21:15:14.2854030Z,SYS-0430,cache,dispatcher,node-13,cpu_usage,45.27,%,INFO,2026-01-23T21:15:32.2854030Z
EVT-000006217,2026-01-25T03:54:09.2854060Z,SYS-0139,db,ingest,node-08,mem_usage,6415,MB,INFO,2026-01-25T03:54:21.2854060Z
EVT-000006218,2026-01-26T02:51:32.2854090Z,SYS-0459,api,auth,node-18,queue_depth,169,count,INFO,2026-01-26T02:51:58.2854090Z
EVT-000006219,2026-01-24T18:22:17.2854120Z,SYS-0354,api,dispatcher,node-09,queue_depth,494,count,INFO,2026-01-24T18:22:40.2854120Z
EVT-000006220,2026-01-21T00:33:13.2854150Z,SYS-0459,cache,ingest,node-27,mem_usage,29616,MB,INFO,2026-01-21T00:33:28.2854150Z
EVT-000006221,2026-01-20T22:06:33.2854200Z,SYS-0184,worker,auth,node-21,mem_usage,5273,MB,INFO,2026-01-20T22:06:36.2854200Z
EVT-000006222,2026-01-23T19:16:53.2854230Z,SYS-0112,cache,dispatcher,node-21,mem_usage,9738,MB,INFO,2026-01-23T19:17:17.2854230Z
EVT-000006223,2026-01-26T19:50:07.2854260Z,SYS-0301,cache,ingest,node-02,queue_depth,1516,count,INFO,2026-01-26T19:50:12.2854260Z
EVT-000006224,2026-01-20T05:17:08.2854290Z,SYS-0139,cache,auth,node-21,queue_depth,3711,count,INFO,2026-01-20T05:17:08.2854290Z
EVT-000006225,2026-01-22T18:23:07.2854320Z,SYS-0114,db,dispatcher,node-21,latency_ms,1109.2,ms,WARN,2026-01-22T18:23:23.2854320Z
EVT-000006226,2026-01-23T18:42:22.2854350Z,SYS-0093,cache,dispatcher,node-29,cpu_usage,89.44,%,ERROR,2026-01-23T18:42:40.2854350Z
EVT-000006227,2026-01-20T11:57:37.2854380Z,SYS-0201,db,dispatcher,node-26,mem_usage,27572,MB,INFO,2026-01-20T11:57:38.2854380Z
EVT-000006228,2026-01-23T16:52:43.2854420Z,SYS-0102,cache,auth,node-22,latency_ms,728.3,ms,INFO,2026-01-23T16:52:57.2854420Z
EVT-000006229,2026-01-21T07:19:15.2854450Z,SYS-0494,cache,auth,node-30,mem_usage,2625,MB,INFO,2026-01-21T07:19:41.2854450Z
EVT-000006230,2026-01-26T18:07:01.2854510Z,SYS-0142,cache,dispatcher,node-38,mem_usage,15746,MB,INFO,2026-01-26T18:07:11.2854510Z
EVT-000006231,2026-01-22T15:36:56.2854550Z,SYS-0166,db,auth,node-45,latency_ms,729.3,ms,INFO,2026-01-22T15:37:07.2854550Z
EVT-000006232,2026-01-22T14:40:30.2854580Z,SYS-0362,cache,auth,node-06,queue_depth,995,count,INFO,2026-01-22T14:40:51.2854580Z
EVT-000006233,2026-01-24T21:09:44.2854610Z,SYS-0139,worker,ingest,node-07,latency_ms,1333.1,ms,ERROR,2026-01-24T21:09:54.2854610Z
EVT-000006234,2026-01-22T05:42:08.2854640Z,SYS-0445,api,auth,node-18,latency_ms,290.9,ms,INFO,2026-01-22T05:42:29.2854640Z
EVT-000006235,2026-01-22T09:38:51.2854670Z,SYS-0405,cache,auth,node-15,mem_usage,19704,MB,INFO,2026-01-22T09:39:06.2854670Z
EVT-000006236,2026-01-25T05:42:25.2854700Z,SYS-0165,cache,dispatcher,node-19,latency_ms,1103.1,ms,WARN,2026-01-25T05:42:27.2854700Z
EVT-000006237,2026-01-23T02:53:21.2854730Z,SYS-0170,api,sync,node-44,latency_ms,1396.8,ms,ERROR,2026-01-23T02:53:34.2854730Z
EVT-000006238,2026-01-24T11:50:11.2854760Z,SYS-0144,db,auth,node-36,cpu_usage,30.64,%,INFO,2026-01-24T11:50:27.2854760Z
EVT-000006239,2026-01-25T11:36:42.2854800Z,SYS-0110,worker,sync,node-39,cpu_usage,38.07,%,INFO,2026-01-25T11:37:02.2854800Z
EVT-000006240,2026-01-23T19:13:12.2854830Z,SYS-0392,api,dispatcher,node-47,latency_ms,1448,ms,ERROR,2026-01-23T19:13:16.2854830Z
EVT-000006241,2026-01-21T07:28:34.2854860Z,SYS-0400,api,auth,node-42,queue_depth,4096,count,INFO,2026-01-21T07:29:00.2854860Z
EVT-000006242,2026-01-25T08:54:26.2854890Z,SYS-0113,db,auth,node-39,queue_depth,4842,count,INFO,2026-01-25T08:54:27.2854890Z
EVT-000006243,2026-01-20T06:52:01.2854920Z,SYS-0208,worker,auth,node-18,mem_usage,16420,MB,INFO,2026-01-20T06:52:30.2854920Z
EVT-000006244,2026-01-24T00:55:05.2854950Z,SYS-0450,cache,auth,node-40,cpu_usage,61.37,%,INFO,2026-01-24T00:55:14.2854950Z
EVT-000006245,2026-01-21T07:26:05.2854980Z,SYS-0099,cache,dispatcher,node-05,mem_usage,17600,MB,INFO,2026-01-21T07:26:16.2854980Z
EVT-000006246,2026-01-26T13:58:30.2855010Z,SYS-0325,worker,ingest,node-22,mem_usage,15345,MB,INFO,2026-01-26T13:58:54.2855010Z
EVT-000006247,2026-01-22T01:12:53.2855060Z,SYS-0412,cache,ingest,node-32,latency_ms,196.7,ms,INFO,2026-01-22T01:13:02.2855060Z
EVT-000006248,2026-01-21T19:16:30.2855090Z,SYS-0082,api,dispatcher,node-44,queue_depth,189,count,INFO,2026-01-21T19:16:47.2855090Z
EVT-000006249,2026-01-21T17:00:01.2855120Z,SYS-0101,db,ingest,node-37,cpu_usage,19.65,%,INFO,2026-01-21T17:00:27.2855120Z
EVT-000006250,2026-01-22T23:04:30.2855150Z,SYS-0254,cache,ingest,node-01,latency_ms,821.1,ms,WARN,2026-01-22T23:04:43.2855150Z
EVT-000006251,2026-01-23T12:53:39.2855180Z,SYS-0365,worker,dispatcher,node-18,cpu_usage,76.92,%,WARN,2026-01-23T12:53:41.2855180Z
EVT-000006252,2026-01-22T09:27:40.2855210Z,SYS-0058,db,dispatcher,node-11,queue_depth,4805,count,INFO,2026-01-22T09:27:58.2855210Z
EVT-000006253,2026-01-21T20:40:10.2855240Z,SYS-0325,cache,auth,node-35,latency_ms,531.3,ms,INFO,2026-01-21T20:40:29.2855240Z
EVT-000006254,2026-01-24T15:33:09.2855270Z,SYS-0492,db,auth,node-03,mem_usage,23809,MB,INFO,2026-01-24T15:33:27.2855270Z
EVT-000006255,2026-01-23T14:37:26.2855300Z,SYS-0225,db,auth,node-21,cpu_usage,43,%,INFO,2026-01-23T14:37:38.2855300Z
EVT-000006256,2026-01-25T02:20:20.2855340Z,SYS-0076,db,ingest,node-22,cpu_usage,57,%,INFO,2026-01-25T02:20:36.2855340Z
EVT-000006257,2026-01-23T07:15:21.2855370Z,SYS-0035,api,sync,node-48,mem_usage,29649,MB,INFO,2026-01-23T07:15:32.2855370Z
EVT-000006258,2026-01-22T13:58:28.2855400Z,SYS-0265,worker,sync,node-21,queue_depth,2354,count,INFO,2026-01-22T13:58:39.2855400Z
EVT-000006259,2026-01-23T07:42:51.2855430Z,SYS-0125,worker,dispatcher,node-04,latency_ms,405.5,ms,INFO,2026-01-23T07:42:57.2855430Z
EVT-000006260,2026-01-24T03:54:41.2855460Z,SYS-0225,cache,ingest,node-19,queue_depth,1611,count,INFO,2026-01-24T03:54:53.2855460Z
EVT-000006261,2026-01-24T21:55:29.2855490Z,SYS-0181,db,dispatcher,node-16,mem_usage,12816,MB,INFO,2026-01-24T21:55:45.2855490Z
EVT-000006262,2026-01-21T23:07:23.2855520Z,SYS-0481,cache,dispatcher,node-37,cpu_usage,12.7,%,INFO,2026-01-21T23:07:43.2855520Z
EVT-000006263,2026-01-22T00:55:45.2855550Z,SYS-0427,api,auth,node-45,latency_ms,361.6,ms,INFO,2026-01-22T00:56:09.2855550Z
EVT-000006264,2026-01-22T14:10:29.2855580Z,SYS-0273,api,ingest,node-23,mem_usage,6495,MB,INFO,2026-01-22T14:10:35.2855580Z
EVT-000006265,2026-01-27T01:45:30.2855630Z,SYS-0444,cache,auth,node-03,mem_usage,11515,MB,INFO,2026-01-27T01:45:55.2855630Z
EVT-000006266,2026-01-26T00:17:09.2855660Z,SYS-0495,api,auth,node-02,mem_usage,26547,MB,INFO,2026-01-26T00:17:19.2855660Z
EVT-000006267,2026-01-23T02:28:36.2855790Z,SYS-0049,cache,ingest,node-24,cpu_usage,51.77,%,INFO,2026-01-23T02:28:39.2855790Z
EVT-000006268,2026-01-25T23:47:21.2855820Z,SYS-0432,api,dispatcher,node-12,latency_ms,1320.4,ms,ERROR,2026-01-25T23:47:44.2855820Z
EVT-000006269,2026-01-25T20:28:55.2984300Z,SYS-0057,db,dispatcher,node-05,cpu_usage,67.21,%,INFO,2026-01-25T20:29:10.2984300Z
EVT-000006270,2026-01-24T03:49:35.2984340Z,SYS-0111,worker,dispatcher,node-30,cpu_usage,67.8,%,INFO,2026-01-24T03:49:56.2984340Z
EVT-000006271,2026-01-26T16:04:30.2984380Z,SYS-0482,api,sync,node-25,queue_depth,859,count,INFO,2026-01-26T16:04:40.2984380Z
EVT-000006272,2026-01-27T02:41:12.2984420Z,SYS-0188,cache,auth,node-16,queue_depth,3893,count,INFO,2026-01-27T02:41:15.2984420Z
EVT-000006273,2026-01-24T18:57:34.2984450Z,SYS-0024,worker,dispatcher,node-34,latency_ms,115.6,ms,INFO,2026-01-24T18:57:46.2984450Z
EVT-000006274,2026-01-20T05:24:40.2984490Z,SYS-0337,api,sync,node-40,queue_depth,4905,count,INFO,2026-01-20T05:24:44.2984490Z
EVT-000006275,2026-01-26T11:16:03.2984530Z,SYS-0373,api,sync,node-34,queue_depth,3344,count,INFO,2026-01-26T11:16:31.2984530Z
EVT-000006276,2026-01-20T15:46:30.2984560Z,SYS-0306,worker,ingest,node-04,mem_usage,28715,MB,INFO,2026-01-20T15:46:43.2984560Z
EVT-000006277,2026-01-21T18:56:29.2984610Z,SYS-0157,cache,ingest,node-40,latency_ms,1130.3,ms,WARN,2026-01-21T18:56:55.2984610Z
EVT-000006278,2026-01-21T19:02:28.2984650Z,SYS-0413,cache,dispatcher,node-33,latency_ms,410.6,ms,INFO,2026-01-21T19:02:39.2984650Z
EVT-000006279,2026-01-23T00:20:22.2984680Z,SYS-0473,api,ingest,node-27,queue_depth,1634,count,INFO,2026-01-23T00:20:33.2984680Z
EVT-000006280,2026-01-20T20:10:46.2984720Z,SYS-0114,cache,auth,node-24,mem_usage,8997,MB,INFO,2026-01-20T20:11:09.2984720Z
EVT-000006281,2026-01-24T10:46:50.2984750Z,SYS-0038,cache,sync,node-39,mem_usage,6779,MB,INFO,2026-01-24T10:47:19.2984750Z
