event_id,occurred_at,system_id,system_type,component,host,metric_name,metric_value,metric_unit,severity,reported_at
EVT-000003303,2026-01-26T03:13:31.2511840Z,SYS-0349,db,auth,node-30,queue_depth,1897,count,INFO,2026-01-26T03:13:51.2511840Z
EVT-000003304,2026-01-27T04:04:45.2511870Z,SYS-0432,cache,sync,node-13,cpu_usage,28.91,%,INFO,2026-01-27T04:05:00.2511870Z
EVT-000003305,2026-01-21T23:00:24.2511910Z,SYS-0265,db,sync,node-48,mem_usage,29169,MB,INFO,2026-01-21T23:00:26.2511910Z
EVT-000003306,2026-01-20T23:04:24.2511950Z,SYS-0438,db,auth,node-47,queue_depth,3541,count,INFO,2026-01-20T23:04:33.2511950Z
EVT-000003307,2026-01-23T09:50:16.2511980Z,SYS-0281,worker,auth,node-32,cpu_usage,79.47,%,WARN,2026-01-23T09:50:31.2511980Z
EVT-000003308,2026-01-26T02:33:01.2512010Z,SYS-0217,cache,auth,node-43,queue_depth,2268,count,INFO,2026-01-26T02:33:03.2512010Z
EVT-000003309,2026-01-21T12:43:36.2512040Z,SYS-0108,db,auth,node-43,cpu_usage,69.85,%,INFO,2026-01-21T12:44:00.2512040Z
EVT-000003310,2026-01-27T03:57:05.2512070Z,SYS-0435,api,ingest,node-06,mem_usage,6976,MB,INFO,2026-01-27T03:57:09.2512070Z
EVT-000003311,2026-01-24T08:55:19.2512100Z,SYS-0456,api,ingest,node-44,cpu_usage,37.3,%,INFO,2026-01-24T08:55:40.2512100Z
EVT-000003312,2026-01-24T09:37:57.2512140Z,SYS-0047,cache,ingest,node-23,latency_ms,1344.9,ms,ERROR,2026-01-24T09:38:09.2512140Z
EVT-000003313,2026-01-25T00:49:30.2512170Z,SYS-0196,cache,ingest,node-03,mem_usage,1213,MB,INFO,2026-01-25T00:49:55.2512170Z
EVT-000003314,2026-01-26T01:38:05.2512210Z,SYS-0225,worker,dispatcher,node-02,cpu_usage,43.21,%,INFO,2026-01-26T01:38:11.2512210Z
EVT-000003315,2026-01-27T00:02:05.2512250Z,SYS-0480,cache,dispatcher,node-31,latency_ms,425.2,ms,INFO,2026-01-27T00:02:30.2512250Z
EVT-000003316,2026-01-20T19:27:07.2512280Z,SYS-0107,db,dispatcher,node-08,cpu_usage,35.89,%,INFO,2026-01-20T19:27:36.2512280Z
EVT-000003317,2026-01-22T12:43:14.2512320Z,SYS-0332,worker,ingest,node-20,mem_usage,31059,MB,INFO,2026-01-22T12:43:40.2512320Z
EVT-000003318,2026-01-23T01:08:56.2512350Z,SYS-0378,cache,sync,node-33,queue_depth,1827,count,INFO,2026-01-23T01:09:16.2512350Z
EVT-000003319,2026-01-22T13:08:07.2512380Z,SYS-0346,worker,ingest,node-02,latency_ms,1176.8,ms,WARN,2026-01-22T13:08:10.2512380Z
EVT-000003320,2026-01-22T13:52:38.2512420Z,SYS-0457,cache,dispatcher,node-48,cpu_usage,19.26,%,INFO,2026-01-22T13:52:41.2512420Z
EVT-000003321,2026-01-21T20:34:32.2512450Z,SYS-0243,cache,sync,node-40,queue_depth,3773,count,INFO,2026-01-21T20:34:32.2512450Z
EVT-000003322,2026-01-25T06:52:09.2512490Z,SYS-0093,api,dispatcher,node-45,latency_ms,548.3,ms,INFO,2026-01-25T06:52:34.2512490Z
EVT-000003323,2026-01-26T22:22:41.2512530Z,SYS-0464,api,sync,node-43,latency_ms,1319.9,ms,ERROR,2026-01-26T22:23:07.2512530Z
EVT-000003324,2026-01-22T16:48:40.2512570Z,SYS-0317,db,sync,node-29,cpu_usage,67.73,%,INFO,2026-01-22T16:48:57.2512570Z
EVT-000003325,2026-01-20T09:58:55.2512600Z,SYS-0099,worker,auth,node-39,latency_ms,1178.9,ms,WARN,2026-01-20T09:59:23.2512600Z
EVT-000003326,2026-01-25T07:37:01.2512630Z,SYS-0274,db,dispatcher,node-44,latency_ms,1154.3,ms,WARN,2026-01-25T07:37:17.2512630Z
EVT-000003327,2026-01-25T07:37:59.2512660Z,SYS-0303,cache,auth,node-07,queue_depth,3943,count,INFO,2026-01-25T07:38:17.2512660Z
EVT-000003328,2026-01-20T23:37:57.2512690Z,SYS-0380,worker,auth,node-05,mem_usage,6028,MB,INFO,2026-01-20T23:38:11.2512690Z
EVT-000003329,2026-01-21T04:45:36.2512730Z,SYS-0209,worker,ingest,node-26,cpu_usage,48.58,%,INFO,2026-01-21T04:45:40.2512730Z
EVT-000003330,2026-01-20T09:02:31.2512760Z,SYS-0070,db,sync,node-17,cpu_usage,18.9,%,INFO,2026-01-20T09:02:57.2512760Z
EVT-000003331,2026-01-20T22:01:37.2512800Z,SYS-0171,cache,dispatcher,node-07,queue_depth,2512,count,INFO,2026-01-20T22:01:49.2512800Z
EVT-000003332,2026-01-22T11:09:41.2512830Z,SYS-0029,db,auth,node-25,queue_depth,4389,count,INFO,2026-01-22T11:09:52.2512830Z
EVT-000003333,2026-01-24T13:11:47.2512870Z,SYS-0307,worker,sync,node-32,cpu_usage,72.18,%,WARN,2026-01-24T13:11:50.2512870Z
EVT-000003334,2026-01-23T01:06:01.2512900Z,SYS-0067,cache,auth,node-09,mem_usage,30314,MB,INFO,2026-01-23T01:06:19.2512900Z
EVT-000003335,2026-01-21T08:32:21.2512930Z,SYS-0258,worker,ingest,node-16,cpu_usage,73.15,%,WARN,2026-01-21T08:32:48.2512930Z
EVT-000003336,2026-01-23T08:36:07.2512960Z,SYS-0187,worker,sync,node-30,mem_usage,11849,MB,INFO,2026-01-23T08:36:14.2512960Z
EVT-000003337,2026-01-21T12:25:13.2512990Z,SYS-0424,cache,ingest,node-33,queue_depth,1662,count,INFO,2026-01-21T12:25:30.2512990Z
EVT-000003338,2026-01-20T14:13:17.2513020Z,SYS-0282,cache,dispatcher,node-38,queue_depth,3595,count,INFO,2026-01-20T14:13:20.2513020Z
EVT-000003339,2026-01-25T21:10:43.2513060Z,SYS-0489,worker,dispatcher,node-15,cpu_usage,36.9,%,INFO,2026-01-25T21:11:08.2513060Z
EVT-000003340,2026-01-22T12:36:15.2513100Z,SYS-0266,db,sync,node-38,mem_usage,25220,MB,INFO,2026-01-22T12:36:38.2513100Z
EVT-000003341,2026-01-20T18:58:11.2513130Z,SYS-0174,db,sync,node-26,cpu_usage,89.39,%,ERROR,2026-01-20T18:58:16.2513130Z
EVT-000003342,2026-01-24T07:12:04.2513170Z,SYS-0250,api,dispatcher,node-16,latency_ms,123,ms,INFO,2026-01-24T07:12:23.2513170Z
EVT-000003343,2026-01-26T06:30:47.2513200Z,SYS-0177,worker,ingest,node-02,mem_usage,8787,MB,INFO,2026-01-26T06:31:01.2513200Z
EVT-000003344,2026-01-24T23:59:13.2513230Z,SYS-0381,cache,auth,node-07,cpu_usage,9.21,%,INFO,2026-01-24T23:59:36.2513230Z
EVT-000003345,2026-01-20T18:30:45.2513260Z,SYS-0099,api,sync,node-38,mem_usage,14125,MB,INFO,2026-01-20T18:30:46.2513260Z
EVT-000003346,2026-01-26T12:21:00.2513300Z,SYS-0256,cache,dispatcher,node-48,queue_depth,4313,count,INFO,2026-01-26T12:21:13.2513300Z
EVT-000003347,2026-01-24T07:41:09.2513330Z,SYS-0069,db,sync,node-47,cpu_usage,62.49,%,INFO,2026-01-24T07:41:11.2513330Z
EVT-000003348,2026-01-26T08:50:00.2513360Z,SYS-0304,cache,dispatcher,node-17,latency_ms,1173.8,ms,WARN,2026-01-26T08:50:13.2513360Z
EVT-000003349,2026-01-25T07:54:58.2513410Z,SYS-0420,cache,auth,node-27,queue_depth,3256,count,INFO,2026-01-25T07:55:25.2513410Z
EVT-000003350,2026-01-20T22:01:21.2513440Z,SYS-0211,db,ingest,node-28,mem_usage,5497,MB,INFO,2026-01-20T22:01:47.2513440Z
EVT-000003351,2026-01-22T16:10:01.2513470Z,SYS-0385,db,auth,node-23,queue_depth,1851,count,INFO,2026-01-22T16:10:17.2513470Z
EVT-000003352,2026-01-25T14:38:54.2513500Z,SYS-0405,worker,auth,node-27,queue_depth,2878,count,INFO,2026-01-25T14:39:16.2513500Z
EVT-000003353,2026-01-21T15:42:32.2513540Z,SYS-0344,worker,auth,node-31,queue_depth,2786,count,INFO,2026-01-21T15:42:46.2513540Z
EVT-000003354,2026-01-22T20:21:47.2513570Z,SYS-0174,worker,ingest,node-28,cpu_usage,81.26,%,WARN,2026-01-22T20:22:00.2513570Z
EVT-000003355,2026-01-21T11:20:09.2513600Z,SYS-0471,cache,ingest,node-08,latency_ms,1009.3,ms,WARN,2026-01-21T11:20:23.2513600Z
EVT-000003356,2026-01-25T09:15:34.2513630Z,SYS-0162,db,ingest,node-17,mem_usage,23436,MB,INFO,2026-01-25T09:15:59.2513630Z
EVT-000003357,2026-01-26T01:12:25.2513680Z,SYS-0181,cache,dispatcher,node-07,cpu_usage,29.24,%,INFO,2026-01-26T01:12:31.2513680Z
EVT-000003358,2026-01-24T03:27:12.2513720Z,SYS-0439,db,auth,node-08,latency_ms,142.9,ms,INFO,2026-01-24T03:27:40.2513720Z
EVT-000003359,2026-01-20T11:06:21.2513750Z,SYS-0351,db,ingest,node-40,cpu_usage,12.2,%,INFO,2026-01-20T11:06:21.2513750Z
EVT-000003360,2026-01-20T06:36:24.2513780Z,SYS-0261,db,sync,node-09,latency_ms,682.6,ms,INFO,2026-01-20T06:36:42.2513780Z
EVT-000003361,2026-01-24T03:58:50.2513820Z,SYS-0114,db,auth,node-17,latency_ms,745.2,ms,INFO,2026-01-24T03:59:10.2513820Z
EVT-000003362,2026-01-22T20:15:26.2513850Z,SYS-0348,worker,sync,node-13,queue_depth,3337,count,INFO,2026-01-22T20:15:33.2513850Z
EVT-000003363,2026-01-21T07:07:20.2513880Z,SYS-0068,cache,ingest,node-39,cpu_usage,45.38,%,INFO,2026-01-21T07:07:28.2513880Z
EVT-000003364,2026-01-24T11:58:31.2513910Z,SYS-0410,cache,ingest,node-18,latency_ms,1508.8,ms,ERROR,2026-01-24T11:58:43.2513910Z
EVT-000003365,2026-01-20T06:02:17.2513950Z,SYS-0265,worker,dispatcher,node-09,latency_ms,152.3,ms,INFO,2026-01-20T06:02:23.2513950Z
EVT-000003366,2026-01-23T23:35:42.2513990Z,SYS-0135,cache,auth,node-32,latency_ms,1065.8,ms,WARN,2026-01-23T23:36:07.2513990Z
EVT-000003367,2026-01-23T12:55:37.2514020Z,SYS-0023,api,auth,node-03,latency_ms,299.4,ms,INFO,2026-01-23T12:56:00.2514020Z
EVT-000003368,2026-01-22T05:45:30.2514060Z,SYS-0417,cache,ingest,node-06,latency_ms,129,ms,INFO,2026-01-22T05:45:50.2514060Z
EVT-000003369,2026-01-24T19:17:14.2514090Z,SYS-0488,cache,ingest,node-05,queue_depth,2246,count,INFO,2026-01-24T19:17:15.2514090Z
EVT-000003370,2026-01-23T21:32:05.2514130Z,SYS-0389,worker,ingest,node-09,mem_usage,6891,MB,INFO,2026-01-23T21:32:08.2514130Z
EVT-000003371,2026-01-22T20:11:25.2514160Z,SYS-0200,cache,sync,node-44,latency_ms,498.7,ms,INFO,2026-01-22T20:11:35.2514160Z
EVT-000003372,2026-01-24T21:04:07.2514200Z,SYS-0477,api,sync,node-48,queue_depth,4390,count,INFO,2026-01-24T21:04:12.2514200Z
EVT-000003373,2026-01-26T10:22:30.2514230Z,SYS-0114,worker,ingest,node-48,latency_ms,567.2,ms,INFO,2026-01-26T10:22:47.2514230Z
EVT-000003374,2026-01-24T02:10:20.2514260Z,SYS-0365,cache,sync,node-19,queue_depth,1745,count,INFO,2026-01-24T02:10:39.2514260Z
EVT-000003375,2026-01-22T02:34:06.2514300Z,SYS-0222,worker,ingest,node-07,latency_ms,1229.4,ms,ERROR,2026-01-22T02:34:25.2514300Z
EVT-000003376,2026-01-23T22:20:22.2514340Z,SYS-0110,worker,auth,node-30,cpu_usage,37.69,%,INFO,2026-01-23T22:20:48.2514340Z
EVT-000003377,2026-01-26T04:51:57.2514370Z,SYS-0051,worker,dispatcher,node-45,queue_depth,2509,count,INFO,2026-01-26T04:51:57.2514370Z
EVT-000003378,2026-01-22T12:22:18.2514400Z,SYS-0325,db,auth,node-49,cpu_usage,27.18,%,INFO,2026-01-22T12:22:36.2514400Z
EVT-000003379,2026-01-24T06:18:32.2514430Z,SYS-0351,db,ingest,node-09,cpu_usage,23.7,%,INFO,2026-01-24T06:18:44.2514430Z
EVT-000003380,2026-01-23T19:15:57.2514470Z,SYS-0346,api,ingest,node-29,cpu_usage,50.83,%,INFO,2026-01-23T19:16:07.2514470Z
EVT-000003381,2026-01-26T11:20:37.2514500Z,SYS-0262,worker,sync,node-17,mem_usage,17338,MB,INFO,2026-01-26T11:21:05.2514500Z
EVT-000003382,2026-01-22T22:46:32.2514530Z,SYS-0132,db,sync,node-03,queue_depth,3730,count,INFO,2026-01-22T22:47:01.2514530Z
EVT-000003383,2026-01-22T01:05:33.2514580Z,SYS-0364,db,dispatcher,node-20,latency_ms,456.3,ms,INFO,2026-01-22T01:05:59.2514580Z
EVT-000003384,2026-01-21T15:53:29.2514610Z,SYS-0459,db,auth,node-26,latency_ms,852.7,ms,WARN,2026-01-21T15:53:33.2514610Z
EVT-000003385,2026-01-25T19:11:32.2514650Z,SYS-0114,cache,sync,node-33,latency_ms,516.3,ms,INFO,2026-01-25T19:11:37.2514650Z
EVT-000003386,2026-01-21T19:40:08.2514680Z,SYS-0301,db,dispatcher,node-24,queue_depth,1798,count,INFO,2026-01-21T19:40:36.2514680Z
EVT-000003387,2026-01-23T10:25:24.2514710Z,SYS-0206,cache,dispatcher,node-35,queue_depth,382,count,INFO,2026-01-23T10:25:30.2514710Z
EVT-000003388,2026-01-25T20:52:24.2514740Z,SYS-0325,worker,sync,node-43,mem_usage,19382,MB,INFO,2026-01-25T20:52:45.2514740Z
EVT-000003389,2026-01-27T04:21:28.2514770Z,SYS-0450,worker,dispatcher,node-42,mem_usage,30840,MB,INFO,2026-01-27T04:21:39.2514770Z
EVT-000003390,2026-01-26T01:49:30.2514810Z,SYS-0167,db,dispatcher,node-12,mem_usage,8871,MB,INFO,2026-01-26T01:49:46.2514810Z
EVT-000003391,2026-01-23T12:01:15.2514840Z,SYS-0382,worker,auth,node-48,queue_depth,428,count,INFO,2026-01-23T12:01:19.2514840Z
EVT-000003392,2026-01-21T01:20:39.2514880Z,SYS-0132,api,auth,node-29,latency_ms,498.5,ms,INFO,2026-01-21T01:20:39.2514880Z
EVT-000003393,2026-01-22T14:31:31.2514920Z,SYS-0202,api,ingest,node-20,queue_depth,4604,count,INFO,2026-01-22T14:31:44.2514920Z
EVT-000003394,2026-01-21T08:41:24.2514950Z,SYS-0388,worker,sync,node-44,mem_usage,10152,MB,INFO,2026-01-21T08:41:35.2514950Z
EVT-000003395,2026-01-20T05:42:24.2514980Z,SYS-0112,cache,auth,node-01,mem_usage,7314,MB,INFO,2026-01-20T05:42:48.2514980Z
EVT-000003396,2026-01-23T22:37:21.2515020Z,SYS-0405,db,ingest,node-03,latency_ms,628.9,ms,INFO,2026-01-23T22:37:21.2515020Z
EVT-000003397,2026-01-26T23:42:14.2515050Z,SYS-0423,cache,dispatcher,node-10,queue_depth,3812,count,INFO,2026-01-26T23:42:39.2515050Z
EVT-000003398,2026-01-21T00:25:15.2515080Z,SYS-0314,db,auth,node-12,queue_depth,3190,count,INFO,2026-01-21T00:25:43.2515080Z
EVT-000003399,2026-01-23T12:52:11.2515110Z,SYS-0200,db,sync,node-04,cpu_usage,82.4,%,WARN,2026-01-23T12:52:16.2515110Z
EVT-000003400,2026-01-23T12:16:37.2515150Z,SYS-0105,cache,ingest,node-42,mem_usage,19641,MB,INFO,2026-01-23T12:16:47.2515150Z
EVT-000003401,2026-01-22T06:38:17.2515190Z,SYS-0001,worker,auth,node-24,mem_usage,21096,MB,INFO,2026-01-22T06:38:30.2515190Z
EVT-000003402,2026-01-26T12:00:58.2515220Z,SYS-0414,worker,sync,node-42,cpu_usage,72.52,%,WARN,2026-01-26T12:01:03.2515220Z
EVT-000003403,2026-01-21T15:32:52.2515250Z,SYS-0399,db,ingest,node-16,cpu_usage,40.61,%,INFO,2026-01-21T15:33:21.2515250Z
EVT-000003404,2026-01-23T15:52:07.2515290Z,SYS-0138,db,dispatcher,node-46,cpu_usage,21.27,%,INFO,2026-01-23T15:52:07.2515290Z
EVT-000003405,2026-01-23T17:51:18.2515320Z,SYS-0056,cache,auth,node-18,queue_depth,2048,count,INFO,2026-01-23T17:51:40.2515320Z
EVT-000003406,2026-01-25T22:16:29.2515350Z,SYS-0460,cache,auth,node-47,mem_usage,21993,MB,INFO,2026-01-25T22:16:42.2515350Z
EVT-000003407,2026-01-24T23:37:00.2515380Z,SYS-0333,worker,auth,node-36,latency_ms,324.3,ms,INFO,2026-01-24T23:37:18.2515380Z
EVT-000003408,2026-01-25T04:32:34.2515420Z,SYS-0287,api,auth,node-41,queue_depth,3899,count,INFO,2026-01-25T04:32:53.2515420Z
EVT-000003409,2026-01-23T03:49:41.2515460Z,SYS-0383,worker,ingest,node-09,queue_depth,3748,count,INFO,2026-01-23T03:49:52.2515460Z
EVT-000003410,2026-01-23T14:04:16.2515500Z,SYS-0065,cache,sync,node-07,cpu_usage,81.16,%,WARN,2026-01-23T14:04:34.2515500Z
EVT-000003411,2026-01-26T13:25:30.2515530Z,SYS-0231,db,sync,node-38,cpu_usage,76.01,%,WARN,2026-01-26T13:25:57.2515530Z
EVT-000003412,2026-01-26T13:07:06.2515560Z,SYS-0263,db,dispatcher,node-27,cpu_usage,64.81,%,INFO,2026-01-26T13:07:10.2515560Z
EVT-000003413,2026-01-20T12:45:37.2515590Z,SYS-0310,db,auth,node-06,latency_ms,26.1,ms,INFO,2026-01-20T12:46:04.2515590Z
EVT-000003414,2026-01-24T00:43:28.2515630Z,SYS-0422,db,ingest,node-02,latency_ms,273.5,ms,INFO,2026-01-24T00:43:49.2515630Z
EVT-000003415,2026-01-23T14:01:45.2515660Z,SYS-0272,db,sync,node-07,queue_depth,2654,count,INFO,2026-01-23T14:02:14.2515660Z
EVT-000003416,2026-01-25T23:01:44.2515690Z,SYS-0136,cache,ingest,node-43,latency_ms,71.9,ms,INFO,2026-01-25T23:01:57.2515690Z
EVT-000003417,2026-01-22T11:49:24.2515720Z,SYS-0406,worker,ingest,node-28,queue_depth,2032,count,INFO,2026-01-22T11:49:37.2515720Z
EVT-000003418,2026-01-26T13:38:02.2515760Z,SYS-0285,worker,dispatcher,node-23,cpu_usage,10.09,%,INFO,2026-01-26T13:38:12.2515760Z
EVT-000003419,2026-01-22T20:51:34.2515800Z,SYS-0094,api,dispatcher,node-31,mem_usage,30957,MB,INFO,2026-01-22T20:51:36.2515800Z
EVT-000003420,2026-01-20T14:29:30.2515830Z,SYS-0041,api,dispatcher,node-05,mem_usage,3155,MB,INFO,2026-01-20T14:29:54.2515830Z
EVT-000003421,2026-01-26T18:15:28.2515860Z,SYS-0244,api,auth,node-28,queue_depth,4482,count,INFO,2026-01-26T18:15:32.2515860Z
EVT-000003422,2026-01-21T18:47:16.2515890Z,SYS-0462,cache,ingest,node-09,queue_depth,246,count,INFO,2026-01-21T18:47:22.2515890Z
EVT-000003423,2026-01-26T00:25:49.2515920Z,SYS-0375,worker,ingest,node-46,cpu_usage,55.43,%,INFO,2026-01-26T00:26:14.2515920Z
EVT-000003424,2026-01-26T14:32:31.2515950Z,SYS-0321,worker,sync,node-23,queue_depth,2893,count,INFO,2026-01-26T14:32:45.2515950Z
EVT-000003425,2026-01-22T08:09:32.2515990Z,SYS-0202,api,dispatcher,node-04,latency_ms,812.4,ms,WARN,2026-01-22T08:09:40.2515990Z
EVT-000003426,2026-01-23T21:28:50.2516020Z,SYS-0495,cache,ingest,node-19,mem_usage,14604,MB,INFO,2026-01-23T21:28:50.2516020Z
EVT-000003427,2026-01-21T22:26:53.2516060Z,SYS-0217,db,sync,node-04,mem_usage,1126,MB,INFO,2026-01-21T22:27:20.2516060Z
EVT-000003428,2026-01-23T05:01:21.2516090Z,SYS-0478,worker,dispatcher,node-12,mem_usage,19841,MB,INFO,2026-01-23T05:01:31.2516090Z
EVT-000003429,2026-01-24T12:51:57.2516120Z,SYS-0418,api,dispatcher,node-25,cpu_usage,67.38,%,INFO,2026-01-24T12:52:03.2516120Z
EVT-000003430,2026-01-23T19:58:31.2516160Z,SYS-0302,worker,dispatcher,node-10,latency_ms,1195.4,ms,WARN,2026-01-23T19:58:36.2516160Z
EVT-000003431,2026-01-26T13:55:48.2516190Z,SYS-0480,worker,auth,node-47,cpu_usage,6.33,%,INFO,2026-01-26T13:55:59.2516190Z
EVT-000003432,2026-01-21T02:59:53.2516220Z,SYS-0181,api,auth,node-24,queue_depth,2343,count,INFO,2026-01-21T03:00:04.2516220Z
EVT-000003433,2026-01-20T10:54:11.2516250Z,SYS-0143,worker,ingest,node-15,queue_depth,4828,count,INFO,2026-01-20T10:54:33.2516250Z
EVT-000003434,2026-01-26T18:49:45.2516280Z,SYS-0123,api,sync,node-01,cpu_usage,55.01,%,INFO,2026-01-26T18:49:49.2516280Z
EVT-000003435,2026-01-26T10:02:45.2516320Z,SYS-0441,db,sync,node-49,queue_depth,3128,count,INFO,2026-01-26T10:03:09.2516320Z
EVT-000003436,2026-01-23T00:56:18.2516360Z,SYS-0499,worker,auth,node-01,queue_depth,4534,count,INFO,2026-01-23T00:56:22.2516360Z
EVT-000003437,2026-01-23T10:56:27.2516390Z,SYS-0264,db,dispatcher,node-26,cpu_usage,21.52,%,INFO,2026-01-23T10:56:56.2516390Z
EVT-000003438,2026-01-25T02:37:10.2516420Z,SYS-0240,worker,ingest,node-06,queue_depth,404,count,INFO,2026-01-25T02:37:34.2516420Z
EVT-000003439,2026-01-21T13:24:53.2516450Z,SYS-0498,cache,ingest,node-45,cpu_usage,84.64,%,WARN,2026-01-21T13:25:12.2516450Z
EVT-000003440,2026-01-25T23:36:01.2516480Z,SYS-0118,db,sync,node-14,latency_ms,1428,ms,ERROR,2026-01-25T23:36:11.2516480Z
EVT-000003441,2026-01-20T18:37:36.2516520Z,SYS-0269,worker,sync,node-27,queue_depth,2683,count,INFO,2026-01-20T18:37:56.2516520Z
EVT-000003442,2026-01-25T07:01:12.2516550Z,SYS-0091,worker,ingest,node-15,latency_ms,18.9,ms,INFO,2026-01-25T07:01:39.2516550Z
EVT-000003443,2026-01-20T16:22:47.2516580Z,SYS-0047,worker,auth,node-30,mem_usage,22511,MB,INFO,2026-01-20T16:23:06.2516580Z
EVT-000003444,2026-01-25T23:35:20.2516620Z,SYS-0372,worker,sync,node-26,latency_ms,398.7,ms,INFO,2026-01-25T23:35:35.2516620Z
EVT-000003445,2026-01-26T01:44:36.2516660Z,SYS-0056,worker,ingest,node-11,queue_depth,3802,count,INFO,2026-01-26T01:44:49.2516660Z
EVT-000003446,2026-01-22T01:35:14.2516690Z,SYS-0023,cache,ingest,node-46,mem_usage,16789,MB,INFO,2026-01-22T01:35:20.2516690Z
EVT-000003447,2026-01-27T00:57:00.2516720Z,SYS-0226,worker,auth,node-24,latency_ms,859.7,ms,WARN,2026-01-27T00:57:25.2516720Z
EVT-000003448,2026-01-21T11:44:40.2516750Z,SYS-0201,cache,dispatcher,node-20,mem_usage,13062,MB,INFO,2026-01-21T11:45:07.2516750Z
EVT-000003449,2026-01-24T23:41:08.2516780Z,SYS-0049,cache,auth,node-28,mem_usage,2280,MB,INFO,2026-01-24T23:41:17.2516780Z
