event_id,occurred_at,system_id,system_type,component,host,metric_name,metric_value,metric_unit,severity,reported_at
EVT-000005701,2026-01-20T09:40:57.2676370Z,SYS-0330,worker,dispatcher,node-34,latency_ms,782.1,ms,INFO,2026-01-20T09:41:10.2676370Z
EVT-000005702,2026-01-26T00:58:59.2676410Z,SYS-0325,worker,sync,node-04,mem_usage,18650,MB,INFO,2026-01-26T00:59:08.2676410Z
EVT-000005703,2026-01-20T16:26:51.2676460Z,SYS-0122,cache,sync,node-05,latency_ms,581.2,ms,INFO,2026-01-20T16:26:54.2676460Z
EVT-000005704,2026-01-24T04:16:15.2676510Z,SYS-0469,worker,ingest,node-29,latency_ms,1333,ms,ERROR,2026-01-24T04:16:19.2676510Z
EVT-000005705,2026-01-24T23:34:16.2676540Z,SYS-0385,cache,sync,node-14,latency_ms,1083,ms,WARN,2026-01-24T23:34:38.2676540Z
EVT-000005706,2026-01-21T03:23:58.2676580Z,SYS-0201,db,sync,node-04,queue_depth,4241,count,INFO,2026-01-21T03:24:08.2676580Z
EVT-000005707,2026-01-25T21:22:13.2676610Z,SYS-0002,worker,ingest,node-40,queue_depth,4182,count,INFO,2026-01-25T21:22:21.2676610Z
EVT-000005708,2026-01-23T19:38:22.2676640Z,SYS-0199,cache,ingest,node-29,latency_ms,588.7,ms,INFO,2026-01-23T19:38:45.2676640Z
EVT-000005709,2026-01-24T02:35:18.2676670Z,SYS-0482,worker,sync,node-21,cpu_usage,85.79,%,ERROR,2026-01-24T02:35:33.2676670Z
EVT-000005710,2026-01-23T22:22:52.2676700Z,SYS-0247,db,ingest,node-08,cpu_usage,83.15,%,WARN,2026-01-23T22:22:54.2676700Z
EVT-000005711,2026-01-22T23:47:31.2676730Z,SYS-0224,api,ingest,node-30,mem_usage,20702,MB,INFO,2026-01-22T23:47:58.2676730Z
EVT-000005712,2026-01-21T10:27:03.2676800Z,SYS-0375,api,dispatcher,node-05,latency_ms,1125.6,ms,WARN,2026-01-21T10:27:03.2676800Z
EVT-000005713,2026-01-26T08:46:14.2676830Z,SYS-0128,db,auth,node-17,queue_depth,2244,count,INFO,2026-01-26T08:46:17.2676830Z
EVT-000005714,2026-01-25T12:21:39.2676860Z,SYS-0472,api,sync,node-45,cpu_usage,8.32,%,INFO,2026-01-25T12:21:54.2676860Z
EVT-000005715,2026-01-24T00:09:31.2676890Z,SYS-0167,db,auth,node-34,latency_ms,1345.5,ms,ERROR,2026-01-24T00:09:40.2676890Z
EVT-000005716,2026-01-23T07:34:43.2676920Z,SYS-0354,worker,ingest,node-10,cpu_usage,37.05,%,INFO,2026-01-23T07:35:05.2676920Z
EVT-000005717,2026-01-23T08:38:07.2676960Z,SYS-0403,db,dispatcher,node-23,latency_ms,199,ms,INFO,2026-01-23T08:38:36.2676960Z
EVT-000005718,2026-01-21T16:03:14.2676990Z,SYS-0057,worker,ingest,node-14,mem_usage,22420,MB,INFO,2026-01-21T16:03:35.2676990Z
EVT-000005719,2026-01-25T17:08:33.2677020Z,SYS-0402,worker,dispatcher,node-16,queue_depth,682,count,INFO,2026-01-25T17:08:43.2677020Z
EVT-000005720,2026-01-26T15:56:05.2677070Z,SYS-0060,cache,ingest,node-09,latency_ms,1382.6,ms,ERROR,2026-01-26T15:56:22.2677070Z
EVT-000005721,2026-01-21T21:06:49.2677110Z,SYS-0245,db,auth,node-23,cpu_usage,74.9,%,WARN,2026-01-21T21:06:55.2677110Z
EVT-000005722,2026-01-27T03:04:34.2677140Z,SYS-0054,api,ingest,node-16,cpu_usage,21.74,%,INFO,2026-01-27T03:04:34.2677140Z
EVT-000005723,2026-01-26T06:46:42.2677180Z,SYS-0294,cache,sync,node-34,queue_depth,1173,count,INFO,2026-01-26T06:47:02.2677180Z
EVT-000005724,2026-01-25T16:25:49.2677200Z,SYS-0234,db,sync,node-01,mem_usage,12736,MB,INFO,2026-01-25T16:25:54.2677200Z
EVT-000005725,2026-01-23T04:52:21.2677230Z,SYS-0202,api,dispatcher,node-38,queue_depth,1625,count,INFO,2026-01-23T04:52:21.2677230Z
EVT-000005726,2026-01-26T08:11:40.2677260Z,SYS-0291,db,auth,node-25,queue_depth,4427,count,INFO,2026-01-26T08:12:08.2677260Z
EVT-000005727,2026-01-20T07:25:59.2677290Z,SYS-0378,db,ingest,node-41,queue_depth,1931,count,INFO,2026-01-20T07:26:06.2677290Z
EVT-000005728,2026-01-22T04:36:08.2677330Z,SYS-0215,worker,dispatcher,node-30,mem_usage,24627,MB,INFO,2026-01-22T04:36:29.2677330Z
EVT-000005729,2026-01-24T01:24:38.2677370Z,SYS-0456,worker,dispatcher,node-09,mem_usage,8348,MB,INFO,2026-01-24T01:24:45.2677370Z
EVT-000005730,2026-01-26T11:12:21.2677410Z,SYS-0193,worker,auth,node-03,cpu_usage,62.52,%,INFO,2026-01-26T11:12:38.2677410Z
EVT-000005731,2026-01-22T09:44:14.2677440Z,SYS-0205,worker,auth,node-44,latency_ms,591,ms,INFO,2026-01-22T09:44:14.2677440Z
EVT-000005732,2026-01-23T01:01:31.2677480Z,SYS-0039,db,sync,node-07,mem_usage,31180,MB,INFO,2026-01-23T01:01:55.2677480Z
EVT-000005733,2026-01-23T11:54:02.2677510Z,SYS-0416,worker,ingest,node-10,latency_ms,1418.9,ms,ERROR,2026-01-23T11:54:17.2677510Z
EVT-000005734,2026-01-25T13:31:07.2677550Z,SYS-0083,worker,sync,node-07,mem_usage,30064,MB,INFO,2026-01-25T13:31:30.2677550Z
EVT-000005735,2026-01-20T17:47:51.2677580Z,SYS-0170,worker,auth,node-02,queue_depth,4169,count,INFO,2026-01-20T17:48:06.2677580Z
EVT-000005736,2026-01-20T15:57:13.2677610Z,SYS-0345,cache,auth,node-44,latency_ms,484.5,ms,INFO,2026-01-20T15:57:25.2677610Z
EVT-000005737,2026-01-22T20:30:30.2677640Z,SYS-0391,worker,auth,node-27,cpu_usage,87.12,%,ERROR,2026-01-22T20:30:44.2677640Z
EVT-000005738,2026-01-22T00:35:15.2677690Z,SYS-0441,db,ingest,node-24,latency_ms,824.4,ms,WARN,2026-01-22T00:35:19.2677690Z
EVT-000005739,2026-01-24T22:23:53.2677720Z,SYS-0147,db,dispatcher,node-45,latency_ms,863.5,ms,WARN,2026-01-24T22:24:22.2677720Z
EVT-000005740,2026-01-22T23:34:24.2677750Z,SYS-0284,api,ingest,node-03,latency_ms,983.1,ms,WARN,2026-01-22T23:34:49.2677750Z
EVT-000005741,2026-01-22T02:02:14.2677790Z,SYS-0193,api,sync,node-49,queue_depth,3503,count,INFO,2026-01-22T02:02:26.2677790Z
EVT-000005742,2026-01-23T02:58:45.2677820Z,SYS-0398,db,auth,node-38,cpu_usage,44.42,%,INFO,2026-01-23T02:58:49.2677820Z
EVT-000005743,2026-01-22T12:02:24.2677850Z,SYS-0085,cache,ingest,node-18,queue_depth,96,count,INFO,2026-01-22T12:02:30.2677850Z
EVT-000005744,2026-01-22T17:46:45.2677890Z,SYS-0480,api,dispatcher,node-01,mem_usage,18611,MB,INFO,2026-01-22T17:46:51.2677890Z
EVT-000005745,2026-01-23T23:27:10.2677920Z,SYS-0069,cache,auth,node-46,cpu_usage,71.9,%,WARN,2026-01-23T23:27:27.2677920Z
EVT-000005746,2026-01-21T00:57:42.2677970Z,SYS-0409,worker,auth,node-02,mem_usage,18371,MB,INFO,2026-01-21T00:57:45.2677970Z
EVT-000005747,2026-01-24T22:10:11.2678000Z,SYS-0237,worker,dispatcher,node-44,cpu_usage,26.45,%,INFO,2026-01-24T22:10:22.2678000Z
EVT-000005748,2026-01-27T01:58:17.2678040Z,SYS-0175,api,auth,node-23,queue_depth,3623,count,INFO,2026-01-27T01:58:23.2678040Z
EVT-000005749,2026-01-20T10:45:48.2678070Z,SYS-0049,cache,ingest,node-13,mem_usage,21523,MB,INFO,2026-01-20T10:46:00.2678070Z
EVT-000005750,2026-01-21T16:39:20.2678100Z,SYS-0247,cache,ingest,node-08,latency_ms,982.3,ms,WARN,2026-01-21T16:39:32.2678100Z
EVT-000005751,2026-01-26T00:04:16.2678140Z,SYS-0178,cache,ingest,node-03,queue_depth,3777,count,INFO,2026-01-26T00:04:42.2678140Z
EVT-000005752,2026-01-21T04:46:39.2678170Z,SYS-0273,db,ingest,node-02,queue_depth,4997,count,INFO,2026-01-21T04:46:41.2678170Z
EVT-000005753,2026-01-21T16:04:13.2678200Z,SYS-0176,cache,dispatcher,node-26,latency_ms,956.4,ms,WARN,2026-01-21T16:04:37.2678200Z
EVT-000005754,2026-01-23T22:24:14.2678240Z,SYS-0197,worker,sync,node-04,queue_depth,837,count,INFO,2026-01-23T22:24:34.2678240Z
EVT-000005755,2026-01-23T08:26:03.2678290Z,SYS-0182,db,auth,node-45,cpu_usage,91.54,%,ERROR,2026-01-23T08:26:13.2678290Z
EVT-000005756,2026-01-22T03:58:01.2678320Z,SYS-0371,db,ingest,node-30,cpu_usage,88.63,%,ERROR,2026-01-22T03:58:15.2678320Z
EVT-000005757,2026-01-23T21:34:59.2678360Z,SYS-0069,worker,dispatcher,node-01,queue_depth,1348,count,INFO,2026-01-23T21:35:20.2678360Z
EVT-000005758,2026-01-25T17:45:16.2678390Z,SYS-0024,db,ingest,node-11,mem_usage,3761,MB,INFO,2026-01-25T17:45:27.2678390Z
EVT-000005759,2026-01-20T21:39:47.2678420Z,SYS-0133,cache,ingest,node-04,latency_ms,1443.1,ms,ERROR,2026-01-20T21:39:58.2678420Z
EVT-000005760,2026-01-22T00:51:57.2678460Z,SYS-0170,db,dispatcher,node-10,latency_ms,279.6,ms,INFO,2026-01-22T00:52:10.2678460Z
EVT-000005761,2026-01-20T08:34:01.2678490Z,SYS-0371,cache,dispatcher,node-12,mem_usage,15027,MB,INFO,2026-01-20T08:34:03.2678490Z
EVT-000005762,2026-01-20T09:01:42.2678520Z,SYS-0082,worker,dispatcher,node-24,mem_usage,10985,MB,INFO,2026-01-20T09:02:01.2678520Z
EVT-000005763,2026-01-22T23:54:10.2678550Z,SYS-0261,worker,sync,node-10,mem_usage,21154,MB,INFO,2026-01-22T23:54:15.2678550Z
EVT-000005764,2026-01-21T14:54:24.2678610Z,SYS-0279,worker,ingest,node-07,mem_usage,9098,MB,INFO,2026-01-21T14:54:49.2678610Z
EVT-000005765,2026-01-27T02:02:47.2678640Z,SYS-0490,api,sync,node-24,cpu_usage,92.47,%,ERROR,2026-01-27T02:03:11.2678640Z
EVT-000005766,2026-01-26T13:32:42.2678670Z,SYS-0450,db,dispatcher,node-26,cpu_usage,42.88,%,INFO,2026-01-26T13:32:42.2678670Z
EVT-000005767,2026-01-25T18:05:37.2678700Z,SYS-0305,api,ingest,node-30,latency_ms,810,ms,WARN,2026-01-25T18:05:39.2678700Z
EVT-000005768,2026-01-23T00:01:49.2678730Z,SYS-0148,db,ingest,node-47,latency_ms,1264.4,ms,ERROR,2026-01-23T00:02:15.2678730Z
EVT-000005769,2026-01-23T21:59:04.2685970Z,SYS-0293,cache,sync,node-05,latency_ms,759.4,ms,INFO,2026-01-23T21:59:20.2685970Z
EVT-000005770,2026-01-26T14:54:47.2686040Z,SYS-0156,db,sync,node-34,queue_depth,436,count,INFO,2026-01-26T14:54:51.2686040Z
EVT-000005771,2026-01-26T23:30:31.2686080Z,SYS-0164,db,ingest,node-18,queue_depth,973,count,INFO,2026-01-26T23:30:44.2686080Z
EVT-000005772,2026-01-26T23:33:49.2686320Z,SYS-0497,worker,auth,node-21,mem_usage,2760,MB,INFO,2026-01-26T23:33:50.2686320Z
EVT-000005773,2026-01-26T00:42:18.2686440Z,SYS-0490,api,dispatcher,node-06,latency_ms,1494.1,ms,ERROR,2026-01-26T00:42:21.2686440Z
EVT-000005774,2026-01-24T16:09:24.2686490Z,SYS-0335,api,sync,node-15,cpu_usage,52.43,%,INFO,2026-01-24T16:09:30.2686490Z
EVT-000005775,2026-01-25T00:46:11.2686520Z,SYS-0334,db,ingest,node-06,mem_usage,8250,MB,INFO,2026-01-25T00:46:22.2686520Z
EVT-000005776,2026-01-25T09:38:16.2686560Z,SYS-0480,api,auth,node-23,mem_usage,2004,MB,INFO,2026-01-25T09:38:23.2686560Z
EVT-000005777,2026-01-25T16:34:14.2686590Z,SYS-0252,api,ingest,node-36,cpu_usage,92.31,%,ERROR,2026-01-25T16:34:24.2686590Z
EVT-000005778,2026-01-25T16:31:26.2686630Z,SYS-0247,worker,ingest,node-23,latency_ms,1100.9,ms,WARN,2026-01-25T16:31:39.2686630Z
EVT-000005779,2026-01-21T21:10:34.2686660Z,SYS-0013,cache,dispatcher,node-37,mem_usage,29576,MB,INFO,2026-01-21T21:10:56.2686660Z
EVT-000005780,2026-01-21T15:54:21.2689560Z,SYS-0353,db,auth,node-43,latency_ms,1067.7,ms,WARN,2026-01-21T15:54:39.2689560Z
EVT-000005781,2026-01-26T20:52:46.2689670Z,SYS-0439,api,dispatcher,node-49,latency_ms,967.6,ms,WARN,2026-01-26T20:53:06.2689670Z
EVT-000005782,2026-01-23T18:47:41.2689710Z,SYS-0165,worker,ingest,node-44,queue_depth,4273,count,INFO,2026-01-23T18:47:47.2689710Z
EVT-000005783,2026-01-21T16:08:25.2689750Z,SYS-0420,db,sync,node-17,mem_usage,16709,MB,INFO,2026-01-21T16:08:42.2689750Z
EVT-000005784,2026-01-24T00:12:24.2689780Z,SYS-0241,cache,auth,node-31,latency_ms,532.3,ms,INFO,2026-01-24T00:12:47.2689780Z
EVT-000005785,2026-01-22T17:25:38.2689810Z,SYS-0316,api,ingest,node-42,latency_ms,347.4,ms,INFO,2026-01-22T17:25:49.2689810Z
EVT-000005786,2026-01-25T21:38:20.2689850Z,SYS-0464,api,sync,node-09,mem_usage,28534,MB,INFO,2026-01-25T21:38:45.2689850Z
EVT-000005787,2026-01-24T21:13:20.2689880Z,SYS-0025,cache,auth,node-12,mem_usage,14729,MB,INFO,2026-01-24T21:13:31.2689880Z
EVT-000005788,2026-01-21T00:42:24.2689920Z,SYS-0131,api,ingest,node-43,queue_depth,2106,count,INFO,2026-01-21T00:42:53.2689920Z
EVT-000005789,2026-01-25T01:27:31.2690300Z,SYS-0414,cache,sync,node-24,mem_usage,20789,MB,INFO,2026-01-25T01:27:49.2690300Z
EVT-000005790,2026-01-24T23:47:53.2690370Z,SYS-0002,api,sync,node-12,cpu_usage,60.65,%,INFO,2026-01-24T23:48:11.2690370Z
EVT-000005791,2026-01-23T13:29:18.2690410Z,SYS-0389,api,ingest,node-44,mem_usage,7345,MB,INFO,2026-01-23T13:29:23.2690410Z
EVT-000005792,2026-01-21T20:09:47.2690440Z,SYS-0369,api,ingest,node-36,queue_depth,3853,count,INFO,2026-01-21T20:10:02.2690440Z
EVT-000005793,2026-01-23T04:23:55.2690480Z,SYS-0089,worker,sync,node-22,queue_depth,3486,count,INFO,2026-01-23T04:24:07.2690480Z
EVT-000005794,2026-01-25T04:36:08.2690510Z,SYS-0309,worker,auth,node-11,cpu_usage,13.54,%,INFO,2026-01-25T04:36:27.2690510Z
EVT-000005795,2026-01-22T13:59:39.2690540Z,SYS-0447,cache,auth,node-23,latency_ms,1490,ms,ERROR,2026-01-22T13:59:57.2690540Z
EVT-000005796,2026-01-20T21:37:59.2690570Z,SYS-0162,api,dispatcher,node-04,cpu_usage,57.71,%,INFO,2026-01-20T21:38:05.2690570Z
EVT-000005797,2026-01-20T07:50:15.2690600Z,SYS-0143,cache,auth,node-32,mem_usage,28546,MB,INFO,2026-01-20T07:50:17.2690600Z
EVT-000005798,2026-01-26T01:28:17.2690990Z,SYS-0297,api,sync,node-45,latency_ms,458.1,ms,INFO,2026-01-26T01:28:36.2690990Z
EVT-000005799,2026-01-22T13:35:17.2691040Z,SYS-0461,cache,dispatcher,node-40,queue_depth,1543,count,INFO,2026-01-22T13:35:22.2691040Z
EVT-000005800,2026-01-24T13:58:10.2691070Z,SYS-0392,db,auth,node-28,latency_ms,763.1,ms,INFO,2026-01-24T13:58:10.2691070Z
EVT-000005801,2026-01-24T14:37:47.2691100Z,SYS-0257,api,dispatcher,node-06,cpu_usage,62.85,%,INFO,2026-01-24T14:37:47.2691100Z
EVT-000005802,2026-01-22T17:26:17.2691130Z,SYS-0462,api,dispatcher,node-34,queue_depth,3745,count,INFO,2026-01-22T17:26:17.2691130Z
EVT-000005803,2026-01-23T07:52:09.2691160Z,SYS-0452,api,auth,node-05,latency_ms,139.8,ms,INFO,2026-01-23T07:52:38.2691160Z
EVT-000005804,2026-01-26T06:20:00.2691190Z,SYS-0126,cache,dispatcher,node-27,latency_ms,640.6,ms,INFO,2026-01-26T06:20:02.2691190Z
EVT-000005805,2026-01-22T23:03:08.2691230Z,SYS-0395,api,sync,node-48,mem_usage,2066,MB,INFO,2026-01-22T23:03:16.2691230Z
EVT-000005806,2026-01-23T20:08:03.2691260Z,SYS-0290,cache,dispatcher,node-33,mem_usage,31800,MB,INFO,2026-01-23T20:08:04.2691260Z
EVT-000005807,2026-01-25T06:46:37.2691310Z,SYS-0047,api,ingest,node-41,mem_usage,9470,MB,INFO,2026-01-25T06:46:49.2691310Z
EVT-000005808,2026-01-25T09:29:32.2691340Z,SYS-0228,cache,dispatcher,node-09,latency_ms,1249.4,ms,ERROR,2026-01-25T09:29:47.2691340Z
EVT-000005809,2026-01-22T13:43:52.2691380Z,SYS-0440,cache,dispatcher,node-23,mem_usage,21969,MB,INFO,2026-01-22T13:44:17.2691380Z
EVT-000005810,2026-01-23T11:38:29.2691410Z,SYS-0253,cache,ingest,node-47,cpu_usage,84.64,%,WARN,2026-01-23T11:38:37.2691410Z
EVT-000005811,2026-01-22T00:27:44.2691440Z,SYS-0195,cache,sync,node-33,latency_ms,454.5,ms,INFO,2026-01-22T00:27:59.2691440Z
EVT-000005812,2026-01-23T17:24:09.2691470Z,SYS-0486,cache,ingest,node-20,cpu_usage,44.27,%,INFO,2026-01-23T17:24:31.2691470Z
EVT-000005813,2026-01-22T10:14:38.2691500Z,SYS-0277,worker,dispatcher,node-34,cpu_usage,6.08,%,INFO,2026-01-22T10:14:50.2691500Z
EVT-000005814,2026-01-25T14:03:36.2691530Z,SYS-0217,cache,sync,node-24,latency_ms,495.3,ms,INFO,2026-01-25T14:03:53.2691530Z
EVT-000005815,2026-01-22T00:15:23.2691570Z,SYS-0216,db,dispatcher,node-47,mem_usage,19399,MB,INFO,2026-01-22T00:15:40.2691570Z
EVT-000005816,2026-01-22T12:39:33.2691610Z,SYS-0017,worker,sync,node-19,cpu_usage,28.13,%,INFO,2026-01-22T12:39:35.2691610Z
EVT-000005817,2026-01-25T20:36:01.2691650Z,SYS-0189,cache,sync,node-40,cpu_usage,82.02,%,WARN,2026-01-25T20:36:12.2691650Z
EVT-000005818,2026-01-21T23:55:54.2691680Z,SYS-0073,api,auth,node-47,latency_ms,399.2,ms,INFO,2026-01-21T23:56:13.2691680Z
EVT-000005819,2026-01-24T13:22:07.2691710Z,SYS-0371,cache,dispatcher,node-30,queue_depth,2698,count,INFO,2026-01-24T13:22:35.2691710Z
EVT-000005820,2026-01-25T08:07:55.2691740Z,SYS-0324,api,ingest,node-35,queue_depth,1490,count,INFO,2026-01-25T08:08:00.2691740Z
EVT-000005821,2026-01-23T21:11:17.2691770Z,SYS-0070,worker,auth,node-01,latency_ms,640.4,ms,INFO,2026-01-23T21:11:34.2691770Z
EVT-000005822,2026-01-22T20:46:12.2691800Z,SYS-0199,worker,dispatcher,node-18,mem_usage,25588,MB,INFO,2026-01-22T20:46:35.2691800Z
EVT-000005823,2026-01-24T07:29:29.2691840Z,SYS-0322,cache,ingest,node-11,mem_usage,2674,MB,INFO,2026-01-24T07:29:54.2691840Z
EVT-000005824,2026-01-21T03:54:28.2691880Z,SYS-0192,worker,auth,node-44,cpu_usage,49.44,%,INFO,2026-01-21T03:54:53.2691880Z
EVT-000005825,2026-01-22T03:41:46.2691920Z,SYS-0382,api,dispatcher,node-35,cpu_usage,71.28,%,WARN,2026-01-22T03:41:55.2691920Z
EVT-000005826,2026-01-22T22:46:35.2691950Z,SYS-0235,worker,auth,node-13,queue_depth,135,count,INFO,2026-01-22T22:47:00.2691950Z
EVT-000005827,2026-01-20T22:49:27.2692330Z,SYS-0294,cache,auth,node-33,queue_depth,250,count,INFO,2026-01-20T22:49:29.2692330Z
EVT-000005828,2026-01-24T16:08:25.2692380Z,SYS-0426,worker,ingest,node-25,mem_usage,19097,MB,INFO,2026-01-24T16:08:52.2692380Z
EVT-000005829,2026-01-22T21:03:20.2692410Z,SYS-0271,cache,ingest,node-15,latency_ms,1384.5,ms,ERROR,2026-01-22T21:03:47.2692410Z
EVT-000005830,2026-01-26T10:36:46.2692450Z,SYS-0065,worker,ingest,node-44,latency_ms,245.4,ms,INFO,2026-01-26T10:36:56.2692450Z
EVT-000005831,2026-01-25T20:21:45.2692860Z,SYS-0414,worker,sync,node-17,mem_usage,6772,MB,INFO,2026-01-25T20:22:06.2692860Z
EVT-000005832,2026-01-26T18:13:21.2692950Z,SYS-0084,db,dispatcher,node-44,cpu_usage,25.39,%,INFO,2026-01-26T18:13:47.2692950Z
EVT-000005833,2026-01-20T21:46:18.2693010Z,SYS-0020,worker,ingest,node-38,mem_usage,10365,MB,INFO,2026-01-20T21:46:38.2693010Z
EVT-000005834,2026-01-25T18:09:47.2693050Z,SYS-0126,api,ingest,node-17,mem_usage,712,MB,INFO,2026-01-25T18:10:07.2693050Z
EVT-000005835,2026-01-23T22:54:59.2693080Z,SYS-0080,worker,ingest,node-47,mem_usage,963,MB,INFO,2026-01-23T22:55:09.2693080Z
EVT-000005836,2026-01-21T15:26:39.2693110Z,SYS-0386,cache,auth,node-11,cpu_usage,70.34,%,WARN,2026-01-21T15:27:06.2693110Z
EVT-000005837,2026-01-20T18:34:04.2693150Z,SYS-0131,cache,dispatcher,node-28,mem_usage,11394,MB,INFO,2026-01-20T18:34:19.2693150Z
EVT-000005838,2026-01-24T08:18:28.2693180Z,SYS-0201,db,auth,node-15,queue_depth,4296,count,INFO,2026-01-24T08:18:32.2693180Z
EVT-000005839,2026-01-22T21:29:03.2693220Z,SYS-0272,api,ingest,node-42,queue_depth,515,count,INFO,2026-01-22T21:29:03.2693220Z
EVT-000005840,2026-01-22T23:05:09.2693250Z,SYS-0418,worker,dispatcher,node-28,cpu_usage,66.2,%,INFO,2026-01-22T23:05:24.2693250Z
EVT-000005841,2026-01-25T10:26:02.2693280Z,SYS-0177,db,auth,node-23,cpu_usage,62.43,%,INFO,2026-01-25T10:26:26.2693280Z
EVT-000005842,2026-01-22T09:25:20.2693330Z,SYS-0175,api,ingest,node-32,latency_ms,261.8,ms,INFO,2026-01-22T09:25:47.2693330Z
EVT-000005843,2026-01-24T19:05:10.2693380Z,SYS-0235,cache,ingest,node-45,latency_ms,1425.6,ms,ERROR,2026-01-24T19:05:14.2693380Z
EVT-000005844,2026-01-24T18:53:15.2693410Z,SYS-0121,cache,ingest,node-04,mem_usage,11810,MB,INFO,2026-01-24T18:53:36.2693410Z
EVT-000005845,2026-01-27T04:30:35.2693440Z,SYS-0016,db,dispatcher,node-02,latency_ms,1446,ms,ERROR,2026-01-27T04:31:02.2693440Z
EVT-000005846,2026-01-26T11:04:06.2693480Z,SYS-0453,cache,ingest,node-21,queue_depth,4872,count,INFO,2026-01-26T11:04:26.2693480Z
EVT-000005847,2026-01-23T11:19:18.2693510Z,SYS-0342,api,auth,node-10,cpu_usage,67.57,%,INFO,2026-01-23T11:19:30.2693510Z
EVT-000005848,2026-01-23T20:46:12.2693540Z,SYS-0146,cache,auth,node-17,latency_ms,275.3,ms,INFO,2026-01-23T20:46:41.2693540Z
EVT-000005849,2026-01-26T07:52:19.2693570Z,SYS-0402,cache,ingest,node-18,cpu_usage,64.37,%,INFO,2026-01-26T07:52:34.2693570Z
